word1,word2,word3,word4,category,difficulty,General Category,game_id
concert,movie,play,game,ticketed events,medium,Noun/Concept Synonyms,818
comic,soap,rock,met,___ opera,very_hard,Fill-in-the-Blank,818
powder,glaze,sprinkle,frost,verbs for finishing donuts,hard,Noun/Concept Synonyms,819
maxi,lily,bachelor,mouse,___ pad,very_hard,Fill-in-the-Blank,819
hem,pleat,seam,dart,things to sew,easy,Members of a Set/Entities,819
floor,level,deck,story,tier,medium,Noun/Concept Synonyms,819
proof,rise,ferment,rest,verbs in breadmaking,hard,Noun/Concept Synonyms,820
lavalier,boutonnière,lapel pin,awareness ribbon,things worn on lapels,easy,Members of a Set/Entities,820
mite,tad,little,bit,"tiny amount, with “a”",medium,Descriptor/Adjective Synonyms,820
butcher,wax,scrap,toilet,___ paper,very_hard,Fill-in-the-Blank,820
tollbooth,towboat,tomboy,toolbox,to-bo- compound words,medium,Noun/Concept Synonyms,821
affiliate,relate,associate,equate,think of together,easy,Noun/Concept Synonyms,821
pep,beans,energy,zip,vigor,hard,Noun/Concept Synonyms,821
amusement,national,south,parallel,___ park,very_hard,Fill-in-the-Blank,821
beat,pulse,pound,thump,throb,easy,Noun/Concept Synonyms,822
rough,soul,nicotine,cabbage,___ patch,very_hard,Fill-in-the-Blank,822
craft,line,work,trade,vocation,hard,Noun/Concept Synonyms,822
bear,stomach,swallow,bear,tolerate,medium,Noun/Concept Synonyms,822
eject,toss,boot,bounce,throw out,easy,Noun/Concept Synonyms,823
black,dr,bell,ghost,___ pepper,very_hard,Fill-in-the-Blank,823
stand,take,take,stand,tolerate,medium,Noun/Concept Synonyms,823
storm,liberty,sparks,sun,w.n.b.a. teams,hard,Members of a Set/Entities,823
annie,company,cats,cabaret,tony winners for best musical,medium,Idioms & Slang,824
stick,poke,prod,jab,thrust,easy,Noun/Concept Synonyms,824
wings,liberty,mercury,sky,w.n.b.a. teams,hard,Members of a Set/Entities,824
humble,cutie,chess,whoopie,___ pie,very_hard,Fill-in-the-Blank,824
leave,vacation,holiday,rest,time off,easy,Noun/Concept Synonyms,825
cami,tank,tee,halter,tops,medium,Noun/Concept Synonyms,825
bobby,hair,safety,push,___ pin,very_hard,Fill-in-the-Blank,825
stride,tread,step,march,walk,hard,Noun/Concept Synonyms,825
clock,belt,deck,slug,wallop,hard,Noun/Concept Synonyms,826
barbecue,snake,orchestra,tar,___ pit,very_hard,Fill-in-the-Blank,826
tire,wreath,lifesaver,bagel,torus-shaped things,medium,Members of a Set/Entities,826
break,recess,leave,break,time off,easy,Noun/Concept Synonyms,826
hammer,hurdle,pole,pole,track and field equipment,medium,Members of a Set/Entities,827
line,pipe,channel,main,water and gas conduits,hard,Noun/Concept Synonyms,827
decade,millennium,year,century,time periods,easy,Noun/Concept Synonyms,827
fever,perfect,sales,elevator,___ pitch,very_hard,Fill-in-the-Blank,827
fountain,tap,spring,well,water sources,hard,Noun/Concept Synonyms,828
match,selling,west,moot,___ point,very_hard,Fill-in-the-Blank,828
clock,sundial,watch,hourglass,timekeeping devices,easy,Action/Verb Synonyms,828
javelin,hurdle,hammer,baton,track and field equipment,medium,Members of a Set/Entities,828
tone,shade,color,hue,tint,easy,Noun/Concept Synonyms,829
sweet,hot,baked,couch,___ potato,very_hard,Fill-in-the-Blank,829
trait,hallmark,stamp,feature,trademark,medium,Noun/Concept Synonyms,829
tug,barge,junk,sub,watercraft,hard,Noun/Concept Synonyms,829
tone,hue,shade,tinge,tint,easy,Noun/Concept Synonyms,830
pass,give,deliver,hand,transfer,medium,Noun/Concept Synonyms,830
thou,grand,m,k,"ways to express 1,000",hard,Noun/Concept Synonyms,830
booby,door,first,jury,___ prize,very_hard,Fill-in-the-Blank,830
shout,whistle,wave,snap,ways to get attention,hard,Noun/Concept Synonyms,831
white,velveteen,roger,trix,___ rabbit,very_hard,Fill-in-the-Blank,831
hydrate,breathe,stretch,rest,tips for working out safely,easy,Idioms & Slang,831
rings,bark,crown,roots,tree features,medium,Noun/Concept Synonyms,831
walnut,almond,cashew,pecan,tree nuts,medium,Noun/Concept Synonyms,832
stomach,swallow,stand,bear,tolerate,easy,Noun/Concept Synonyms,832
grille,bumper,spoiler,rim,ways to modify a car's exterior,hard,Idioms & Slang,832
satellite,talk,pirate,ham,___ radio,very_hard,Fill-in-the-Blank,832
beech,pine,palm,elder,trees,medium,Noun/Concept Synonyms,833
base,bracket,stand,mount,ways to secure a tv,hard,Trivia/Pop Culture,833
file,saw,level,hammer,tools,easy,Members of a Set/Entities,833
pack,rug,gym,mall,___ rat,very_hard,Fill-in-the-Blank,833
issue,subject,matter,point,topic of discussion,easy,Descriptor/Adjective Synonyms,834
rocky,dirt,silk,high,___ road,very_hard,Fill-in-the-Blank,834
pine,spruce,cedar,yew,trees,medium,Noun/Concept Synonyms,834
bun,twist,pony,braid,ways to wear your hair up,hard,Idioms & Slang,834
fall,tumble,spill,wipeout,topple,easy,Noun/Concept Synonyms,835
abbey,high,silk,rocky,___ road,very_hard,Fill-in-the-Blank,835
rope,wrench,candlestick,knife,weapons in the game clue,hard,Idioms & Slang,835
24,firefly,bones,weeds,tv shows,medium,Trivia/Pop Culture,835
graze,brush,skim,kiss,touch lightly,easy,Descriptor/Adjective Synonyms,836
california,honor,egg,drum,___ roll,very_hard,Fill-in-the-Blank,836
wind,spool,wrap,coil,twist around,medium,Noun/Concept Synonyms,836
view,file,window,history,web browser menus,hard,Noun/Concept Synonyms,836
sample,garage,clearance,bake,___ sale,very_hard,Fill-in-the-Blank,837
curly,waffle,shoestring,wedge,types of french fries,medium,Members of a Set/Entities,837
opera,chrome,edge,safari,web browsers,hard,Noun/Concept Synonyms,837
swipe,tap,scroll,pinch,touchscreen gestures,easy,Noun/Concept Synonyms,837
dinky,little,minute,slight,wee,hard,Noun/Concept Synonyms,838
great,navy,elephant,vacuum,___ seal,very_hard,Fill-in-the-Blank,838
tempera,watercolor,oil,acrylic,types of paint,medium,Members of a Set/Entities,838
semi,quarter,qualifier,final,tournament rounds,easy,Noun/Concept Synonyms,838
zoom,photoshop,google,uber,trademarks that have become verbs,easy,Idioms & Slang,839
statement,command,question,exclamation,types of sentences,medium,Members of a Set/Entities,839
cheat,fitted,balance,cookie,___ sheet,very_hard,Fill-in-the-Blank,839
sheriff,cowboy,outlaw,drifter,western tropes,hard,Noun/Concept Synonyms,839
glass,garnish,straw,coaster,what a drink is served with,hard,Idioms & Slang,840
sweat,ankle,crew,tube,___ socks,very_hard,Fill-in-the-Blank,840
ice,slush,crust,powder,types of snow,medium,Members of a Set/Entities,840
pamper,baby,spoil,mother,treat with excessive care,easy,Descriptor/Adjective Synonyms,840
cedar,ash,poplar,oak,trees,easy,Noun/Concept Synonyms,841
pa,or,hi,ma,u.s. state abbreviations,medium,Noun/Concept Synonyms,841
baby,pet,plant,house,what a sitter might sit,hard,Idioms & Slang,841
banana,7-10,lickety,stock,___ split,very_hard,Fill-in-the-Blank,841
dull,vanilla,boring,mundane,unexciting,medium,Action/Verb Synonyms,842
resistance,current,voltage,charge,what an electrometer measures,hard,Noun/Concept Synonyms,842
town,pocket,perfect,times,___ square,very_hard,Fill-in-the-Blank,842
tough,complex,delicate,sticky,tricky,easy,Descriptor/Adjective Synonyms,842
sing,dive,breach,spout,what humpback whales do,hard,Noun/Concept Synonyms,843
constant,level,uniform,stable,unfluctuating,medium,Action/Verb Synonyms,843
memory,selfie,fish,hockey,___ stick,very_hard,Fill-in-the-Blank,843
hat trick,threepeat,trifecta,triple crown,trio of sports achievements,easy,Members of a Set/Entities,843
accept,believe,swallow,buy,trust as real,easy,Noun/Concept Synonyms,844
allergy,relief,onion,melodrama,what might bring tears to your eyes,hard,Idioms & Slang,844
abandon,unrestraint,freedom,spontaneity,uninhibitedness,medium,Noun/Concept Synonyms,844
comic,landing,bacon,sunset,___ strip,very_hard,Fill-in-the-Blank,844
volt,hertz,mole,second,units,medium,Noun/Concept Synonyms,845
cough,simple,maple,corn,___ syrup,very_hard,Fill-in-the-Blank,845
noble,democratic,erotic,sad,what “blue” might mean,hard,Noun/Concept Synonyms,845
withdraw,retreat,leave,flee,turn tail,easy,Noun/Concept Synonyms,845
convention,drawback,swindle,criminal,what “con” might mean,hard,Noun/Concept Synonyms,846
foot,verse,meter,line,units in poetry,medium,Descriptor/Adjective Synonyms,846
color,brightness,contrast,tint,tv display settings,easy,Trivia/Pop Culture,846
water,periodic,pool,coffee,___ table,very_hard,Fill-in-the-Blank,846
lecture,seminar,discussion,lab,types of academic courses,easy,Members of a Set/Entities,847
one,iota,myself,iodine,what “i” might mean,hard,Noun/Concept Synonyms,847
dog,price,freeze,phone,___ tag,very_hard,Fill-in-the-Blank,847
mile,foot,league,yard,units of length,medium,Noun/Concept Synonyms,847
fairy,tall,fish,folk,___ tale,very_hard,Fill-in-the-Blank,848
tote,messenger,clutch,satchel,types of bags,easy,Members of a Set/Entities,848
draw,wild,reverse,skip,uno cards,medium,Noun/Concept Synonyms,848
lanthanum,musical note,los angeles,louisiana,what “la” might refer to,hard,Idioms & Slang,848
willing,amenable,game,down,up for it,medium,Noun/Concept Synonyms,849
sweet,baby,pillow,small,___ talk,very_hard,Fill-in-the-Blank,849
win,tungsten,watt,west,what “w” might stand for,hard,Idioms & Slang,849
kidney,infinity,kiddie,olympic,types of pools,easy,Members of a Set/Entities,849
cube,dice,slice,julienne,use a kitchen knife,medium,Action/Verb Synonyms,850
demo,red,scotch,ticker,___ tape,very_hard,Fill-in-the-Blank,850
am,satellite,walkie-talkie,ham,types of radio,easy,Members of a Set/Entities,850
when,harry,sally,met,when harry met sally,hard,Descriptor/Adjective Synonyms,850
sew,darn,hem,seam,use a needle and thread,medium,Idioms & Slang,851
teen,adults only,mature,everyone,"who video games are for, per esrb ratings",hard,Idioms & Slang,851
border,rat,boston,bull,___ terrier,very_hard,Fill-in-the-Blank,851
tusk,fang,molar,canine,types of teeth,easy,Members of a Set/Entities,851
quarter,penny,nickel,dime,u.s. coins,easy,Noun/Concept Synonyms,852
robin,venus,hank,tennessee,williamses,hard,Noun/Concept Synonyms,852
eye,baby,wisdom,sweet,___ tooth,very_hard,Fill-in-the-Blank,852
water,cup,teabag,kettle,used for tea,medium,Noun/Concept Synonyms,852
magnifying glass,flint,matches,lighter,used in starting a fire,medium,Idioms & Slang,853
bear,sand,speed,tourist,___ trap,very_hard,Fill-in-the-Blank,853
balanced,full,sweet,dry,wine tasting descriptors,hard,Noun/Concept Synonyms,853
colorado,arizona,utah,nevada,u.s. mountain states,easy,Members of a Set/Entities,853
shield,lasso,sword,tiara,wonder woman’s costume,hard,Noun/Concept Synonyms,854
chock,tire,wrench,jack,used to fix a flat,medium,Idioms & Slang,854
grant,adams,washington,ford,u.s. presidents,easy,Noun/Concept Synonyms,854
right,love,bermuda,acute,___ triangle,very_hard,Fill-in-the-Blank,854
ego,guilt,head,power,___ trip,very_hard,Fill-in-the-Blank,855
racket,mallet,bat,stick,used to hit a ball in sports,medium,Members of a Set/Entities,855
stable,steady,even,level,unchanging,easy,Action/Verb Synonyms,855
lighthouse,temple,gardens,pyramid,wonders of the world,hard,Noun/Concept Synonyms,855
filter,water,grinder,beans,used to make coffee,medium,Noun/Concept Synonyms,856
vacuum,fallopian,inner,test,___ tube,very_hard,Fill-in-the-Blank,856
project,enterprise,endeavor,venture,undertaking,easy,Action/Verb Synonyms,856
plane,chisel,rasp,saw,woodworking hand tools,hard,Members of a Set/Entities,856
dovetail,mortise,mitre,dado,woodworking joint terms,hard,Action/Verb Synonyms,857
roll,loaf,bun,baguette,unit of bread,easy,Noun/Concept Synonyms,857
fat,taco,giving,super,___ tuesday,very_hard,Fill-in-the-Blank,857
ladle,pot,spoon,bowl,used when serving soup,medium,Noun/Concept Synonyms,857
drills,saws,routers,files,woodworking tools,hard,Members of a Set/Entities,858
bottoms,lawyer,batter,chin,___ up,very_hard,Fill-in-the-Blank,858
trash,cable,water,gas,utilities,medium,Noun/Concept Synonyms,858
letter,paragraph,sentence,word,unit of language,easy,Noun/Concept Synonyms,858
peep,sound,word,noise,utterance,medium,Noun/Concept Synonyms,859
foot,mile,yard,inch,units of length,easy,Noun/Concept Synonyms,859
why,you,are,see,words abbreviated with letters,hard,Word Structure/Play,859
uncanny,silicon,hidden,death,___ valley,very_hard,Fill-in-the-Blank,859
pint,cup,gallon,quart,units of volume,easy,Noun/Concept Synonyms,860
dell,dale,hollow,glen,valley,medium,Descriptor/Adjective Synonyms,860
hamster,prayer,color,cheese,___ wheel,very_hard,Fill-in-the-Blank,860
good riddance,sayonara,about time,finally,words after a welcome departure,hard,Idioms & Slang,860
pain,rex,mobile,shirt,words after “t-”,hard,Noun/Concept Synonyms,861
body,bubble,gift,shrink,___ wrap,very_hard,Fill-in-the-Blank,861
awkward,stilted,wooden,stiff,"unnatural, as mannerisms",easy,Noun/Concept Synonyms,861
silver,garlic,cross,sun,vampire vulnerabilities,medium,Noun/Concept Synonyms,861
several,na,few,handful,unspecified quantities,easy,Noun/Concept Synonyms,862
gap,light,school,leap,___ year,very_hard,Fill-in-the-Blank,862
primary,elementary,grammar,grade,"words before ""school""",hard,Idioms & Slang,862
sort,style,type,kind,variety,medium,Descriptor/Adjective Synonyms,862
twilight,comfort,time,buffer,___ zone,very_hard,Fill-in-the-Blank,863
revise,amend,correct,fix,update for accuracy,easy,Descriptor/Adjective Synonyms,863
spear,floret,stalk,clove,vegetable units,medium,Descriptor/Adjective Synonyms,863
for,dear,to,attention,words before an addressee,hard,Noun/Concept Synonyms,863
grand,august,regal,noble,venerable,medium,Descriptor/Adjective Synonyms,864
daddy,jackie,day,jell,___-o,very_hard,Fill-in-the-Blank,864
chest,hazel,coco,pea,words before “nut”,hard,Noun/Concept Synonyms,864
pillar,post,pole,column,upright support,easy,Noun/Concept Synonyms,864
boo,yo,pom,tom,___-___,very_hard,Fill-in-the-Blank,865
fish,bird,mammal,reptile,vertebrates,medium,Noun/Concept Synonyms,865
surge,spike,rise,boom,upswing,easy,Action/Verb Synonyms,865
mister,roy,ginger,jolly,words before “roger/s”,hard,Noun/Concept Synonyms,865
fast,knuckle,curve,screw,___ball pitches,very_hard,Fill-in-the-Blank,866
laser pointer,projector,clicker,slides,used during a presentation,easy,Noun/Concept Synonyms,866
ginkgo,tycoon,karaoke,emoji,words derived from japanese,hard,Noun/Concept Synonyms,866
dreamcast,genesis,switch,wii,video game consoles,medium,Noun/Concept Synonyms,866
log,tinder,match,kindling,used in building a fire,easy,Idioms & Slang,867
web,net,metaverse,cloud,virtual spaces,medium,Noun/Concept Synonyms,867
pickle,soft,dodge,kick,___ball recreational sports,very_hard,Fill-in-the-Blank,867
gross,score,pair,dozen,words for specific quantities,hard,Idioms & Slang,867
conquered,came,i,saw,words in a famous quote by caesar,hard,Trivia/Pop Culture,868
elder,goose,caper,logan,___berry,very_hard,Fill-in-the-Blank,868
rollers,comb,dryer,hairspray,used in hair care,easy,Noun/Concept Synonyms,868
bump,set,serve,spike,volleyball moves,medium,Noun/Concept Synonyms,868
water,pot,seed,soil,used to grow a houseplant,easy,Idioms & Slang,869
risk,gamble,stake,bet,wager,medium,Noun/Concept Synonyms,869
goose,blue,straw,rasp,___berry,very_hard,Fill-in-the-Blank,869
old man,bell,sun,farewell,words in hemingway titles,hard,Noun/Concept Synonyms,869
delicate,bulky,spin,cotton,washing machine cycles/settings,medium,Action/Verb Synonyms,870
hover,key,dash,star,___board,very_hard,Fill-in-the-Blank,870
exit,welcome,open,push,words on a door,hard,Noun/Concept Synonyms,870
electric,gas,water,telephone,utilities,easy,Noun/Concept Synonyms,870
mac,face,match,pocket,___book (that’s not a book),very_hard,Fill-in-the-Blank,871
seventh heaven,shangri-la,xanadu,paradise,utopia,easy,Noun/Concept Synonyms,871
fly,bait,chum,lure,ways to attract fish,medium,Descriptor/Adjective Synonyms,871
tip,tax,total,signature,words on a restaurant receipt,hard,Idioms & Slang,871
departure,break,change,alternative,variation from the norm,easy,Noun/Concept Synonyms,872
juke,chatter,soap,shadow,___box,very_hard,Fill-in-the-Blank,872
excellent,bogus,dude,totally,words said frequently in the “bill and ted” movies,hard,Trivia/Pop Culture,872
trap,fish,forage,hunt,ways to gather food,medium,Noun/Concept Synonyms,872
pan,cup,short,cheese,___cake,very_hard,Fill-in-the-Blank,873
bottle,can,draft,tap,ways to order a beer,medium,Idioms & Slang,873
types,stripes,kinds,sorts,varieties,easy,Noun/Concept Synonyms,873
gotcha,boo,guess who,surprise,words said to an unsuspecting person,hard,Idioms & Slang,873
pepper,tomato,eggplant,cucumber,vegetables that are also fruits,easy,Idioms & Slang,874
night,mad,hub,knee,___cap,very_hard,Fill-in-the-Blank,874
month,purple,silver,orange,words said to have no exact rhymes,hard,Word Structure/Play,874
dry,ferment,can,freeze,ways to preserve food,medium,Noun/Concept Synonyms,874
