word1,word2,word3,word4,category,difficulty,General Category,game_id
chard,cab,bubbly,zin,wine nicknames,very_hard,Members of a Set/Entities,
balanced,full,sweet,dry,wine tasting descriptors,hard,Noun/Concept Synonyms,
carafe,bottle,decanter,glass,wine vessels,easy,Noun/Concept Synonyms,
moth,gnat,wasp,fly,winged insects,easy,Noun/Concept Synonyms,
prize,reward,purse,pot,winnings,easy,Noun/Concept Synonyms,
kitty,purse,pot,prize,winnings,medium,Noun/Concept Synonyms,
absent,minus,sans,wanting,without,medium,Noun/Concept Synonyms,
summer,keys,swift,nicks,women singers,very_hard,Noun/Concept Synonyms,
jan,deb,sue,kat,women’s nicknames,medium,Members of a Set/Entities,
shield,lasso,sword,tiara,wonder woman’s costume,hard,Noun/Concept Synonyms,
lighthouse,temple,gardens,pyramid,wonders of the world,hard,Noun/Concept Synonyms,
pursue,court,romance,charm,woo,medium,Noun/Concept Synonyms,
bassoon,flute,oboe,clarinet,woodwinds,easy,Noun/Concept Synonyms,
oboe,clarinet,flute,saxophone,woodwinds,medium,Noun/Concept Synonyms,
plane,chisel,rasp,saw,woodworking hand tools,hard,Members of a Set/Entities,
dovetail,mortise,mitre,dado,woodworking joint terms,hard,Action/Verb Synonyms,
drills,saws,routers,files,woodworking tools,hard,Members of a Set/Entities,
why,you,are,see,words abbreviated with letters,hard,Word Structure/Play,
tuberculosis,touchdown,trademark,television,words abbreviated with “t” + letter,very_hard,Word Structure/Play,
spy,beam,robot,ching,"words after ""i""",very_hard,Idioms & Slang,
good riddance,sayonara,about time,finally,words after a welcome departure,hard,Idioms & Slang,
degree,marvel,pac-man,paint,words after the letters “ms”,very_hard,Word Structure/Play,
cycle,pod,dent,angle,words after the prefix “tri-”,very_hard,Word Structure/Play,
tree,tray,wednesday,blond,words after “ash”,very_hard,Noun/Concept Synonyms,
paste,that,cat,editor,words after “copy”,very_hard,Noun/Concept Synonyms,
six,freeze,fake,cut,words after “deep”,very_hard,Noun/Concept Synonyms,
candy,witness,contact,shadow,words after “eye”,very_hard,Noun/Concept Synonyms,
goose,doodle,parachute,rod,words after “golden”,very_hard,Noun/Concept Synonyms,
all out,kart,steady,between,words after “go”,very_hard,Noun/Concept Synonyms,
hog,maze,trimmer,fund,words after “hedge”,very_hard,Noun/Concept Synonyms,
hawk,litter,corner,cat,words after “kitty”,very_hard,Noun/Concept Synonyms,
street,pop,mart,swiss,words after “k”,very_hard,Noun/Concept Synonyms,
worries,biggie,sweat,hard feelings,words after “no” to mean “it’s all good”,medium,Idioms & Slang,
pal,phone,check,dirt,words after “pay”,very_hard,Noun/Concept Synonyms,
pain,rex,mobile,shirt,words after “t-”,hard,Noun/Concept Synonyms,
files,ray,factor,games,words after “x”,very_hard,Noun/Concept Synonyms,
dodge,hand,racquet,pickle,"words before ""ball"" in sports",medium,Members of a Set/Entities,
primary,elementary,grammar,grade,"words before ""school""",hard,Idioms & Slang,
foot,step,toad,bar,"words before ""stool""",very_hard,Idioms & Slang,
pocket,wrist,digital,stop,"words before ""watch""",very_hard,Idioms & Slang,
for,dear,to,attention,words before an addressee,hard,Noun/Concept Synonyms,
fat,cyber,ash,black,words before days of the week,very_hard,Idioms & Slang,
murphy,canopy,day,water,words before “bed”,very_hard,Noun/Concept Synonyms,
tinker,liberty,bar,dinner,words before “bell”,very_hard,Noun/Concept Synonyms,
rhinestone,midnight,drugstore,space,words before “cowboy” in film and music,very_hard,Idioms & Slang,
solo,diva,world,butter,words before “cup”,very_hard,Noun/Concept Synonyms,
ear,kettle,steel,snare,words before “drum”,very_hard,Noun/Concept Synonyms,
ear,oil,kettle,oil,words before “drum”,very_hard,Noun/Concept Synonyms,
chicken,lady,butter,sticky,words before “fingers”,very_hard,Noun/Concept Synonyms,
sock,bunny,bar,hip,words before “hop”,very_hard,Noun/Concept Synonyms,
chest,hazel,coco,pea,words before “nut”,hard,Noun/Concept Synonyms,
brazil,butter,pine,dough,words before “nut”,very_hard,Noun/Concept Synonyms,
mister,roy,ginger,jolly,words before “roger/s”,hard,Noun/Concept Synonyms,
rest,powder,bath,throne,words before “room” to mean lavatory,very_hard,Idioms & Slang,
love,radio,shake,caddy,words before “shack”,very_hard,Noun/Concept Synonyms,
legend,hippo,handsome,lipid,words beginning with body parts,very_hard,Idioms & Slang,
heyday,hijinks,yogurt,supper,words beginning with greetings,very_hard,Noun/Concept Synonyms,
cellophane,harpoon,bassinet,organism,words beginning with instruments,very_hard,Members of a Set/Entities,
ginkgo,tycoon,karaoke,emoji,words derived from japanese,hard,Noun/Concept Synonyms,
foxglove,turncoat,windsock,gumshoe,words ending in clothing,very_hard,Noun/Concept Synonyms,
freight,ozone,canine,often,words ending in numbers,very_hard,Noun/Concept Synonyms,
tomato,vase,aunt,either,words famously pronounced different ways,very_hard,Word Structure/Play,
dog,brat,frank,link,words for sausage,very_hard,Idioms & Slang,
gross,score,pair,dozen,words for specific quantities,hard,Idioms & Slang,
bee,sting,butterfly,float,words in a famous muhammad ali quote,medium,Trivia/Pop Culture,
conquered,came,i,saw,words in a famous quote by caesar,hard,Trivia/Pop Culture,
woodchuck,chuck,wood,could,words in a famous tongue twister,medium,Trivia/Pop Culture,
once,twice,sold,going,words in an auction-ending phrase,medium,Idioms & Slang,
old man,bell,sun,farewell,words in hemingway titles,hard,Noun/Concept Synonyms,
woodchuck,peppers,seashells,fuzzy,words in tongue twisters,very_hard,Noun/Concept Synonyms,
tea,doe,sew,far,words in “do-re-mi”,very_hard,Noun/Concept Synonyms,
biscuit,lincoln,corn,stained,words misspelled in nu metal band names,very_hard,Word Structure/Play,
exit,welcome,open,push,words on a door,hard,Noun/Concept Synonyms,
control,command,option,return,words on a mac keyboard,medium,Idioms & Slang,
tip,tax,total,signature,words on a restaurant receipt,hard,Idioms & Slang,
tax,parking,railroad,avenue,words on monopoly squares,very_hard,Noun/Concept Synonyms,
reading,job,herb,nice,words pronounced differently as proper nouns,very_hard,Word Structure/Play,
expose,pate,resume,rose,words pronounced differently with accent marks,very_hard,Word Structure/Play,
sure,siobhan,sugar,sean,words pronounced “sh” without an “sh”,very_hard,Word Structure/Play,
black,buttons,back,mack,words repeated in “miss mary mack”,very_hard,Idioms & Slang,
radius,are,reverse,right,"words represented by the letter ""r""",very_hard,Word Structure/Play,
excellent,bogus,dude,totally,words said frequently in the “bill and ted” movies,hard,Trivia/Pop Culture,
gotcha,boo,guess who,surprise,words said to an unsuspecting person,hard,Idioms & Slang,
month,purple,silver,orange,words said to have no exact rhymes,hard,Word Structure/Play,
popular,emotional,progressive,alternative,words shortened in rock genres,hard,Members of a Set/Entities,
boob,eggshell,hello,giggle,words spelled with an upside-down calculator,very_hard,Word Structure/Play,
mix,livid,dill,mild,words spelled with roman numerals,very_hard,Word Structure/Play,
rocketry,rapture,soulmate,popcorn,words starting with music genres,very_hard,Members of a Set/Entities,
séance,sacrum,seitan,seychelles,words starting with the “say” sound,hard,Idioms & Slang,
funny,wish,herring,soup,words that go with “bone”,very_hard,Word Structure/Play,
heating,air,conditioning,ventilation,words that make up the acronym “hvac”,hard,Word Structure/Play,
pocket,stop,wrist,smart,words that modify “watch”,hard,Word Structure/Play,
bite,fun,pocket,travel,"words that precede ""-size"" to mean small",very_hard,Word Structure/Play,
bubblegum,k,euro,power,words that precede “pop” in music genres,very_hard,Word Structure/Play,
🧠,🚂,🌧️,✈️,words that rhyme,medium,Word Structure/Play,
worcestershire,colonel,wednesday,pharaoh,words that seem longer written than spoken,very_hard,Word Structure/Play,
ease,jays,bees,use,words that sound like plural letters,hard,Word Structure/Play,
ars,seize,owes,ease,words that sound like plural letters,very_hard,Word Structure/Play,
geez,ayes,wise,tease,words that sound like plural letters,very_hard,Word Structure/Play,
essay,decay,cutie,any,words that sound like two letters,very_hard,Word Structure/Play,
seedy,arty,envy,excel,words that sound like two letters,very_hard,Word Structure/Play,
geo,decay,easy,ziti,words that sounds like two letters,very_hard,Word Structure/Play,
nymph,sphynx,rhythm,myrrh,words whose only vowel is “y”,hard,Word Structure/Play,
id,were,shell,cant,words with apostrophes removed,very_hard,Noun/Concept Synonyms,
droplet,starling,kitchenette,doggy,words with diminutive suffixes,very_hard,Word Structure/Play,
trilogy,quadrant,uniform,bicycle,words with numerical prefixes,very_hard,Word Structure/Play,
trilobite,trillion,trident,triangle,words with the prefix meaning “three”,hard,Word Structure/Play,
baggage,giggle,eggnog,leggings,words with three g’s,medium,Noun/Concept Synonyms,
lima,job,polish,mobile,words with two pronunciations,very_hard,Noun/Concept Synonyms,
dragon,passion,jack,bread,words with “fruit”,very_hard,Noun/Concept Synonyms,
mole,capitol,faith,foot,words with “hill”,very_hard,Noun/Concept Synonyms,
phone,pad,pod,mac,words with “i”,hard,Noun/Concept Synonyms,
teams,meet,zoom,slack,work communication platforms,hard,Noun/Concept Synonyms,
saw,drill,grinder,router,workshop tools,hard,Members of a Set/Entities,
rand,won,real,sterling,world currencies,hard,Noun/Concept Synonyms,
pleather vest,earring,mesh shirt,necklace,worn by earring magic ken,hard,Idioms & Slang,
wind,spiral,coil,twist,wrap around in a circle,hard,Idioms & Slang,
gift,mummy,sprain,burrito,wrapped things,very_hard,Members of a Set/Entities,
yank,wrench,tug,jerk,wrest,easy,Noun/Concept Synonyms,
shar pei,prune,crepe paper,brain,wrinkly things,hard,Members of a Set/Entities,
walnut,pug,brain,prune,wrinkly things,very_hard,Members of a Set/Entities,
report,paper,essay,article,writing assignments,easy,Action/Verb Synonyms,
pine,yen,desire,long,yearn,easy,Noun/Concept Synonyms,
ache,thirst,pine,pine,yearn,hard,Noun/Concept Synonyms,
itch,burn,long,long,yearn,hard,Noun/Concept Synonyms,
journalism,cab,pages,jacket,yellow ___,easy,Fill-in-the-Blank,
beige,khaki,tan,camel,yellow-brown shades,easy,Noun/Concept Synonyms,
bolster,strap,mat,block,yoga accessories,hard,Noun/Concept Synonyms,
bridge,cobra,wheel,cow,yoga backbends,hard,Noun/Concept Synonyms,
mountain,cobra,triangle,warrior,yoga poses,hard,Noun/Concept Synonyms,
chair,tree,mountain,lotus,yoga poses,hard,Noun/Concept Synonyms,
tree,cow,cat,warrior,yoga poses,hard,Noun/Concept Synonyms,
ding,right,correct,bingo,you got it!,medium,Idioms & Slang,
lib,tau,gem,can,zodiac sign beginnings,very_hard,Noun/Concept Synonyms,
bull,ram,crab,lion,zodiac symbols,hard,Members of a Set/Entities,
bull,twins,crab,scales,zodiac symbols,medium,Members of a Set/Entities,
goat,fish,scales,twins,zodiac symbols,very_hard,Members of a Set/Entities,
cookie,apple,vendetta,effort,[letter] (is) for ___,hard,Fill-in-the-Blank,
pop-up,personal,attack,want,___ ad,very_hard,Fill-in-the-Blank,
half,again,so,neck,___ and ___,very_hard,Fill-in-the-Blank,
fire,adam,red,carpenter,___ ant,very_hard,Fill-in-the-Blank,
nepo,beanie,fur,santa,___ baby,very_hard,Fill-in-the-Blank,
doggy,go,mixed,swag,___ bag,very_hard,Fill-in-the-Blank,
gutter,foul,disco,crystal,___ ball,very_hard,Fill-in-the-Blank,
trial,speech,water,lead,___ balloon,very_hard,Fill-in-the-Blank,
wedding,boy,tribute,rubber,___ band,very_hard,Fill-in-the-Blank,
cricket,fruit,baseball,vampire,___ bat,very_hard,Fill-in-the-Blank,
bubble,bird,sponge,mud,___ bath,very_hard,Fill-in-the-Blank,
boo-boo,teddy,brown,honey,___ bear,very_hard,Fill-in-the-Blank,
spelling,honey,busy,queen,___ bee,very_hard,Fill-in-the-Blank,
early,sue,lady,big,___ bird,very_hard,Fill-in-the-Blank,
throw,wet,picnic,security,___ blanket,very_hard,Fill-in-the-Blank,
bad,beach,lost,beach,___ boys,very_hard,Fill-in-the-Blank,
beastie,hardy,pet shop,hardy,___ boys,very_hard,Fill-in-the-Blank,
marx,chemical,blues,blood,___ brothers,very_hard,Fill-in-the-Blank,
dust,honey,bad,bugs,___ bunny,very_hard,Fill-in-the-Blank,
nothing,good,warren,impossible,___ burger,very_hard,Fill-in-the-Blank,
hot,belly,snooze,panic,___ button,very_hard,Fill-in-the-Blank,
sponge,carrot,pound,coffee,___ cake,very_hard,Fill-in-the-Blank,
curtain,booty,close,cold,___ call,very_hard,Fill-in-the-Blank,
cotton,eye,rock,john,___ candy,very_hard,Fill-in-the-Blank,
bumper,clown,sports,getaway,___ car,very_hard,Fill-in-the-Blank,
cool,fat,jungle,copy,___ cat,very_hard,Fill-in-the-Blank,
house,alley,doja,lap,___ cat,very_hard,Fill-in-the-Blank,
supply,daisy,mountain,food,___ chain,very_hard,Fill-in-the-Blank,
high,lawn,first,folding,___ chair,very_hard,Fill-in-the-Blank,
chump,loose,climate,sea,___ change,very_hard,Fill-in-the-Blank,
cottage,cream,cream,cottage,___ cheese,very_hard,Fill-in-the-Blank,
string,goat,string,say,___ cheese,very_hard,Fill-in-the-Blank,
flower,only,problem,poster,___ child,very_hard,Fill-in-the-Blank,
poker,potato,blue,computer,___ chip,very_hard,Fill-in-the-Blank,
family,media,flea,flying,___ circus,very_hard,Fill-in-the-Blank,
magic,motor,windy,sin,___ city nicknames,very_hard,Fill-in-the-Blank,
pipe,dry,vacuum,bathroom,___ cleaner,very_hard,Fill-in-the-Blank,
video,hair,alligator,paper,___ clip,very_hard,Fill-in-the-Blank,
cuckoo,biological,alarm,grandfather,___ clock,very_hard,Fill-in-the-Blank,
secret,dress,health,zip,___ code,very_hard,Fill-in-the-Blank,
sketch,divine,black,prop,___ comedy,very_hard,Fill-in-the-Blank,
birth,remote,quality,cruise,___ control,very_hard,Fill-in-the-Blank,
food,tennis,supreme,kangaroo,___ court,very_hard,Fill-in-the-Blank,
spider,hermit,fiddler,horseshoe,___ crab,very_hard,Fill-in-the-Blank,
construction,paper,whooping,frasier,___ crane,very_hard,Fill-in-the-Blank,
dream,delivery,dinner,due,___ date,very_hard,Fill-in-the-Blank,
may,groundhog,earth,labor,___ day holidays,very_hard,Fill-in-the-Blank,
sweetheart,raw,big,plea,___ deal,very_hard,Fill-in-the-Blank,
demolition,soap box,kentucky,home run,___ derby,very_hard,Fill-in-the-Blank,
teapot,chrome,capitol,onion,___ dome,very_hard,Fill-in-the-Blank,
yankee,google,dipsy,cheese,___ doodle,very_hard,Fill-in-the-Blank,
fever,american,lucid,pipe,___ dream,very_hard,Fill-in-the-Blank,
jury,customs,heavy,civic,___ duty,very_hard,Fill-in-the-Blank,
domino,butterfly,placebo,butterfly,___ effect,very_hard,Fill-in-the-Blank,
halo,side,placebo,domino,___ effect,very_hard,Fill-in-the-Blank,
magic,naked,third,evil,___ eye,very_hard,Fill-in-the-Blank,
ballpark,go,stick,action,___ figure,very_hard,Fill-in-the-Blank,
jelly,star,cray,silver,___ fish that aren’t fish,very_hard,Fill-in-the-Blank,
finger,soul,fast,junk,___ food,very_hard,Fill-in-the-Blank,
connect,petit,fab,fantastic,___ four,very_hard,Fill-in-the-Blank,
mutual,hedge,slush,trust,___ fund,very_hard,Fill-in-the-Blank,
arcade,numbers,squid,blame,___ game,very_hard,Fill-in-the-Blank,
boy,by,saint,curious,___ george,very_hard,Fill-in-the-Blank,
shot,cocktail,old fashioned,collins,___ glass glassware,very_hard,Fill-in-the-Blank,
grey,golden,silly,mother,___ goose,very_hard,Fill-in-the-Blank,
air,rhythm,slide,electric,___ guitar,very_hard,Fill-in-the-Blank,
monty,bingo,study,city,___ hall,very_hard,Fill-in-the-Blank,
gift,charley,crazy,dark,___ horse,very_hard,Fill-in-the-Blank,
happy,eleventh,amateur,rush,___ hour,very_hard,Fill-in-the-Blank,
gingerbread,haunted,full,white,___ house,very_hard,Fill-in-the-Blank,
witch,job,egg,scavenger,___ hunt,very_hard,Fill-in-the-Blank,
waffle,steam,pump,tire,___ iron,very_hard,Fill-in-the-Blank,
enough,a rose,love,a deal,___ is ___ (is ___),very_hard,Fill-in-the-Blank,
sports,life,yellow,dust,___ jacket,very_hard,Fill-in-the-Blank,
pearl,traffic,paper,nba,___ jam,very_hard,Fill-in-the-Blank,
spike lee,hip,pizza,dovetail,___ joint,very_hard,Fill-in-the-Blank,
