word1,word2,word3,word4,category,difficulty
expose,pate,resume,rose,words pronounced differently with accent marks,very_hard
sure,siobhan,sugar,sean,words pronounced “sh” without an “sh”,very_hard
black,buttons,back,mack,words repeated in “miss mary mack”,very_hard
radius,are,reverse,right,"words represented by the letter ""r""",very_hard
excellent,bogus,dude,totally,words said frequently in the “bill and ted” movies,hard
gotcha,boo,guess who,surprise,words said to an unsuspecting person,hard
month,purple,silver,orange,words said to have no exact rhymes,hard
popular,emotional,progressive,alternative,words shortened in rock genres,hard
boob,eggshell,hello,giggle,words spelled with an upside-down calculator,very_hard
mix,livid,dill,mild,words spelled with roman numerals,very_hard
rocketry,rapture,soulmate,popcorn,words starting with music genres,very_hard
séance,sacrum,seitan,seychelles,words starting with the “say” sound,hard
funny,wish,herring,soup,words that go with “bone”,very_hard
heating,air,conditioning,ventilation,words that make up the acronym “hvac”,hard
pocket,stop,wrist,smart,words that modify “watch”,hard
bite,fun,pocket,travel,"words that precede ""-size"" to mean small",very_hard
bubblegum,k,euro,power,words that precede “pop” in music genres,very_hard
🧠,🚂,🌧️,✈️,words that rhyme,medium
worcestershire,colonel,wednesday,pharaoh,words that seem longer written than spoken,very_hard
ease,jays,bees,use,words that sound like plural letters,hard
ars,seize,owes,ease,words that sound like plural letters,very_hard
geez,ayes,wise,tease,words that sound like plural letters,very_hard
essay,decay,cutie,any,words that sound like two letters,very_hard
seedy,arty,envy,excel,words that sound like two letters,very_hard
geo,decay,easy,ziti,words that sounds like two letters,very_hard
nymph,sphynx,rhythm,myrrh,words whose only vowel is “y”,hard
id,were,shell,cant,words with apostrophes removed,very_hard
droplet,starling,kitchenette,doggy,words with diminutive suffixes,very_hard
trilogy,quadrant,uniform,bicycle,words with numerical prefixes,very_hard
trilobite,trillion,trident,triangle,words with the prefix meaning “three”,hard
baggage,giggle,eggnog,leggings,words with three g’s,medium
lima,job,polish,mobile,words with two pronunciations,very_hard
dragon,passion,jack,bread,words with “fruit”,very_hard
mole,capitol,faith,foot,words with “hill”,very_hard
phone,pad,pod,mac,words with “i”,hard
teams,meet,zoom,slack,work communication platforms,hard
saw,drill,grinder,router,workshop tools,hard
rand,won,real,sterling,world currencies,hard
pleather vest,earring,mesh shirt,necklace,worn by earring magic ken,hard
wind,spiral,coil,twist,wrap around in a circle,hard
gift,mummy,sprain,burrito,wrapped things,very_hard
yank,wrench,tug,jerk,wrest,easy
shar pei,prune,crepe paper,brain,wrinkly things,hard
walnut,pug,brain,prune,wrinkly things,very_hard
report,paper,essay,article,writing assignments,easy
pine,yen,desire,long,yearn,easy
ache,thirst,pine,pine,yearn,hard
itch,burn,long,long,yearn,hard
journalism,cab,pages,jacket,yellow ___,easy
beige,khaki,tan,camel,yellow-brown shades,easy
bolster,strap,mat,block,yoga accessories,hard
bridge,cobra,wheel,cow,yoga backbends,hard
mountain,cobra,triangle,warrior,yoga poses,hard
chair,tree,mountain,lotus,yoga poses,hard
tree,cow,cat,warrior,yoga poses,hard
ding,right,correct,bingo,you got it!,medium
lib,tau,gem,can,zodiac sign beginnings,very_hard
bull,ram,crab,lion,zodiac symbols,hard
bull,twins,crab,scales,zodiac symbols,medium
goat,fish,scales,twins,zodiac symbols,very_hard
cookie,apple,vendetta,effort,[letter] (is) for ___,hard
pop-up,personal,attack,want,___ ad,very_hard
half,again,so,neck,___ and ___,very_hard
fire,adam,red,carpenter,___ ant,very_hard
nepo,beanie,fur,santa,___ baby,very_hard
doggy,go,mixed,swag,___ bag,very_hard
gutter,foul,disco,crystal,___ ball,very_hard
trial,speech,water,lead,___ balloon,very_hard
wedding,boy,tribute,rubber,___ band,very_hard
cricket,fruit,baseball,vampire,___ bat,very_hard
bubble,bird,sponge,mud,___ bath,very_hard
boo-boo,teddy,brown,honey,___ bear,very_hard
spelling,honey,busy,queen,___ bee,very_hard
early,sue,lady,big,___ bird,very_hard
throw,wet,picnic,security,___ blanket,very_hard
bad,beach,lost,beach,___ boys,very_hard
beastie,hardy,pet shop,hardy,___ boys,very_hard
marx,chemical,blues,blood,___ brothers,very_hard
dust,honey,bad,bugs,___ bunny,very_hard
nothing,good,warren,impossible,___ burger,very_hard
hot,belly,snooze,panic,___ button,very_hard
sponge,carrot,pound,coffee,___ cake,very_hard
curtain,booty,close,cold,___ call,very_hard
cotton,eye,rock,john,___ candy,very_hard
bumper,clown,sports,getaway,___ car,very_hard
cool,fat,jungle,copy,___ cat,very_hard
house,alley,doja,lap,___ cat,very_hard
supply,daisy,mountain,food,___ chain,very_hard
high,lawn,first,folding,___ chair,very_hard
chump,loose,climate,sea,___ change,very_hard
cottage,cream,cream,cottage,___ cheese,very_hard
string,goat,string,say,___ cheese,very_hard
flower,only,problem,poster,___ child,very_hard
poker,potato,blue,computer,___ chip,very_hard
family,media,flea,flying,___ circus,very_hard
magic,motor,windy,sin,___ city nicknames,very_hard
pipe,dry,vacuum,bathroom,___ cleaner,very_hard
video,hair,alligator,paper,___ clip,very_hard
cuckoo,biological,alarm,grandfather,___ clock,very_hard
secret,dress,health,zip,___ code,very_hard
sketch,divine,black,prop,___ comedy,very_hard
birth,remote,quality,cruise,___ control,very_hard
food,tennis,supreme,kangaroo,___ court,very_hard
spider,hermit,fiddler,horseshoe,___ crab,very_hard
construction,paper,whooping,frasier,___ crane,very_hard
dream,delivery,dinner,due,___ date,very_hard
may,groundhog,earth,labor,___ day holidays,very_hard
sweetheart,raw,big,plea,___ deal,very_hard
demolition,soap box,kentucky,home run,___ derby,very_hard
teapot,chrome,capitol,onion,___ dome,very_hard
yankee,google,dipsy,cheese,___ doodle,very_hard
fever,american,lucid,pipe,___ dream,very_hard
jury,customs,heavy,civic,___ duty,very_hard
domino,butterfly,placebo,butterfly,___ effect,very_hard
halo,side,placebo,domino,___ effect,very_hard
magic,naked,third,evil,___ eye,very_hard
ballpark,go,stick,action,___ figure,very_hard
jelly,star,cray,silver,___ fish that aren’t fish,very_hard
finger,soul,fast,junk,___ food,very_hard
connect,petit,fab,fantastic,___ four,very_hard
mutual,hedge,slush,trust,___ fund,very_hard
arcade,numbers,squid,blame,___ game,very_hard
boy,by,saint,curious,___ george,very_hard
shot,cocktail,old fashioned,collins,___ glass glassware,very_hard
grey,golden,silly,mother,___ goose,very_hard
air,rhythm,slide,electric,___ guitar,very_hard
monty,bingo,study,city,___ hall,very_hard
gift,charley,crazy,dark,___ horse,very_hard
happy,eleventh,amateur,rush,___ hour,very_hard
gingerbread,haunted,full,white,___ house,very_hard
witch,job,egg,scavenger,___ hunt,very_hard
waffle,steam,pump,tire,___ iron,very_hard
enough,a rose,love,a deal,___ is ___ (is ___),very_hard
sports,life,yellow,dust,___ jacket,very_hard
pearl,traffic,paper,nba,___ jam,very_hard
spike lee,hip,pizza,dovetail,___ joint,very_hard
lion,prom,burger,california,___ king,very_hard
rope,corporate,word,salmon,___ ladder,very_hard
love,romance,sign,body,___ language,very_hard
lemon,natural,harvard,criminal,___ law,very_hard
ivy,premier,justice,little,___ league,very_hard
love,cover,chain,scarlet,___ letter,very_hard
wish,guest,bucket,top ten,___ list,very_hard
chain,snail,electronic,junk,___ mail,very_hard
super,bat,spider,iron,___ man superheroes,very_hard
bull,meat,flea,stock,___ market,very_hard
hail,virgin,proud,bloody,___ mary,very_hard
sailor,harvest,blue,new,___ moon,very_hard
silent,date,buddy,cult,___ movie,very_hard
waste,nick,passage,sands,___ of time,very_hard
post,oval,microsoft,box,___ office,very_hard
comic,soap,rock,met,___ opera,very_hard
maxi,lily,bachelor,mouse,___ pad,very_hard
butcher,wax,scrap,toilet,___ paper,very_hard
amusement,national,south,parallel,___ park,very_hard
rough,soul,nicotine,cabbage,___ patch,very_hard
black,dr,bell,ghost,___ pepper,very_hard
humble,cutie,chess,whoopie,___ pie,very_hard
bobby,hair,safety,push,___ pin,very_hard
barbecue,snake,orchestra,tar,___ pit,very_hard
fever,perfect,sales,elevator,___ pitch,very_hard
match,selling,west,moot,___ point,very_hard
sweet,hot,baked,couch,___ potato,very_hard
booby,door,first,jury,___ prize,very_hard
white,velveteen,roger,trix,___ rabbit,very_hard
satellite,talk,pirate,ham,___ radio,very_hard
pack,rug,gym,mall,___ rat,very_hard
rocky,dirt,silk,high,___ road,very_hard
abbey,high,silk,rocky,___ road,very_hard
little,plymouth,the,classic,___ rock,hard
california,honor,egg,drum,___ roll,very_hard
sample,garage,clearance,bake,___ sale,very_hard
great,navy,elephant,vacuum,___ seal,very_hard
cheat,fitted,balance,cookie,___ sheet,very_hard
sweat,ankle,crew,tube,___ socks,very_hard
banana,7-10,lickety,stock,___ split,very_hard
town,pocket,perfect,times,___ square,very_hard
memory,selfie,fish,hockey,___ stick,very_hard
comic,landing,bacon,sunset,___ strip,very_hard
cough,simple,maple,corn,___ syrup,very_hard
water,periodic,pool,coffee,___ table,very_hard
dog,price,freeze,phone,___ tag,very_hard
fairy,tall,fish,folk,___ tale,very_hard
sweet,baby,pillow,small,___ talk,very_hard
demo,red,scotch,ticker,___ tape,very_hard
border,rat,boston,bull,___ terrier,very_hard
eye,baby,wisdom,sweet,___ tooth,very_hard
bear,sand,speed,tourist,___ trap,very_hard
right,love,bermuda,acute,___ triangle,very_hard
ego,guilt,head,power,___ trip,very_hard
vacuum,fallopian,inner,test,___ tube,very_hard
fat,taco,giving,super,___ tuesday,very_hard
bottoms,lawyer,batter,chin,___ up,very_hard
uncanny,silicon,hidden,death,___ valley,very_hard
hamster,prayer,color,cheese,___ wheel,very_hard
body,bubble,gift,shrink,___ wrap,very_hard
gap,light,school,leap,___ year,very_hard
twilight,comfort,time,buffer,___ zone,very_hard
daddy,jackie,day,jell,___-o,very_hard
boo,yo,pom,tom,___-___,very_hard
fast,knuckle,curve,screw,___ball pitches,very_hard
pickle,soft,dodge,kick,___ball recreational sports,very_hard
elder,goose,caper,logan,___berry,very_hard
goose,blue,straw,rasp,___berry,very_hard
hover,key,dash,star,___board,very_hard
mac,face,match,pocket,___book (that’s not a book),very_hard
juke,chatter,soap,shadow,___box,very_hard
pan,cup,short,cheese,___cake,very_hard
night,mad,hub,knee,___cap,very_hard
type,pod,broad,fore,___cast,very_hard
capri,uni,a,pop,___corn,very_hard
bull,watch,lap,under,___dog,very_hard
sword,cat,blow,gold,___fish,very_hard
sun,wild,wall,may,___flower,very_hard
butter,fire,dragon,horse,___fly,very_hard
fore,arrow,block,knuckle,___head,very_hard
matter,bull,fog,shoe,___horn,very_hard
rough,porter,power,wheel,___house (that aren’t houses),very_hard
flap,lumber,apple,cracker,___jack,very_hard
fin,ire,ice,green,___land,very_hard
bogey,crafts,gentle,spokes,___man,very_hard
bottle,break,turtle,goose,___neck,very_hard
word,fore,horse,screen,___play,very_hard
tad,flag,may,bean,___pole,very_hard
liver,car,whirl,dead,___pool,very_hard
chop,candle,yard,joy,___stick,very_hard
fish,fiddle,chop,drum,___sticks,very_hard
mile,key,birth,brim,___stone,very_hard
yellow,lime,rhine,touch,___stone,very_hard
heart,ham,shoe,draw,___string,very_hard
cock,mock,pony,pig,___tail,very_hard
holly,dog,sandal,drift,___wood,very_hard
loan,cross,pass,buzz,___word,very_hard
inch,earth,glow,book,___worm,very_hard
king,carte,mode,plancha,à/a la ___,very_hard
mercy,uncle,truce,stop,"“aah, enough!”",hard
same,ditto,second,likewise,“agree!”,hard
nice,cool,sweet,sick,“awesome!”,easy
lieutenant,boys,santa,taste,“bad ___” movies,very_hard
bane,joker,penguin,scarecrow,“batman” villains,hard
intercoms,bees,caffeine,gossip,“buzzy” things,very_hard
easy,enough,chill,relax,“calm down”,medium
cell,contact,digits,number,“can i get your ___?” (phone info request),medium
crunch,planet,kangaroo,obvious,“captains”,very_hard
chen,clark,cowl,craven,“c” + bird,very_hard
coat,crust,cake,cover,“c” words for “envelop”,medium
hurry,stat,now,pronto,“don’t delay!”,easy
sports,ticket,bike,cigarette,“e-” things,very_hard
oil,extra,olive,virgin,“extra virgin olive oil”,hard
scooter,commerce,signature,mail,“e” things,very_hard
bird,willy,fallin’,solo,“free ___”,very_hard
life,clue,room,grip,“get a ___!”,very_hard
lord,heavens,mercy,goodness,“gracious me!”,medium
impressive,well done,nice,props,“great job!”,hard
ew,pu,ick,ugh,“gross!”,easy
perhaps,what if,say,suppose,“here’s a thought ...”,medium
enough,mercy,uncle,stop,“i give!”,medium
lover,sinner,joker,smoker,“i’m a ___” (lyrics in “the joker”),very_hard
tigers,bears,oh my,lions,"“lions and tigers and bears, oh my!”",easy
meg,amy,jo,beth,“little women” sisters,hard
beaucoup,mucho,molto,multi,“many” in different languages,medium
apologies,pardon,sorry,oops,“my mistake!”,medium
piece of cake,easy,sure thing,no sweat,“nothing to it!”,easy
camera movement,satyr,cookware,bad review,“pan”,very_hard
peppermint patty,charlie,woodstock,pigpen,“peanuts” characters,hard
peter,nana,hook,wendy,“peter pan” characters,hard
rats,shoot,darn,curses,“phooey!”,hard
phish,philly,phew,phat,“ph” words that also work with “f”,hard
cricket,puppet,woodcarver,whale,“pinocchio” figures,hard
arrow,dog,finger,hint,“pointers”,very_hard
shannon,fey,rudolph,strong,“s.n.l.” cast members,very_hard
snuffy,cookie,count,oscar,“sesame street” characters,hard
grouch,count,monster,bird,“sesame street” figures,hard
enough,relax,easy,quiet,“settle down!”,easy
leave,scram,get out,go,“skedaddle!”,easy
wednesday,lurch,thing,fester,“the addams family” characters,hard
