word1,word2,word3,word4,category,difficulty
ROLLERS,COMB,DRYER,HAIRSPRAY,USED IN HAIR CARE,easy
MAGNIFYING GLASS,FLINT,MATCHES,LIGHTER,USED IN STARTING A FIRE,medium
EXHAUST,HOSE,PIPE,DUCT,USED IN VENTILATION,hard
STICKS,SNOW,CARROT,COAL,USED TO BUILD A SNOWMAN,hard
SAND,PLOW,SALT,SHOVEL,USED TO CLEAR SNOW,hard
CARROT,SCARF,COAL,PIPE,USED TO DECORATE A SNOWMAN,hard
CHOCK,TIRE,WRENCH,JACK,USED TO FIX A FLAT,medium
WATER,POT,SEED,SOIL,USED TO GROW A HOUSEPLANT,easy
RACKET,MALLET,BAT,STICK,USED TO HIT A BALL IN SPORTS,medium
FILTER,WATER,GRINDER,BEANS,USED TO MAKE COFFEE,medium
CONE,BARRIER,FLARE,FLAG,USED TO REDIRECT TRAFFIC,hard
STAIN,MICROSCOPE,SLIDE,SPECIMEN,USED TO VIEW A BIOLOGICAL SAMPLE,hard
LADLE,POT,SPOON,BOWL,USED WHEN SERVING SOUP,medium
ELECTRIC,GAS,WATER,TELEPHONE,UTILITIES,easy
TRASH,CABLE,WATER,GAS,UTILITIES,medium
SEVENTH HEAVEN,SHANGRI-LA,XANADU,PARADISE,UTOPIA,easy
PEEP,SOUND,WORD,NOISE,UTTERANCE,medium
DELL,DALE,HOLLOW,GLEN,VALLEY,medium
LOST BOYS,TWILIGHT,BLADE,NEAR DARK,VAMPIRE MOVIES,hard
SILVER,GARLIC,CROSS,SUN,VAMPIRE VULNERABILITIES,medium
DEPARTURE,BREAK,CHANGE,ALTERNATIVE,VARIATION FROM THE NORM,easy
TYPES,STRIPES,KINDS,SORTS,VARIETIES,easy
SORT,STYLE,TYPE,KIND,VARIETY,medium
CHARRED,BEAT,PEE,LEAK,VEGETABLE HOMOPHONES,very_hard
SPEAR,BULB,HEAD,EAR,VEGETABLE UNITS,hard
SPEAR,FLORET,STALK,CLOVE,VEGETABLE UNITS,medium
BEET,ONION,CORN,CARROT,VEGETABLES,hard
PEPPER,TOMATO,EGGPLANT,CUCUMBER,VEGETABLES THAT ARE ALSO FRUITS,easy
HIVE,EEK,ALE,QUASH,VEGETABLES WITH FIRST LETTER REMOVED,very_hard
BOOTH,STALL,TABLE,STAND,VENDOR’S SPOT AT A MARKET,easy
GRAND,AUGUST,REGAL,NOBLE,VENERABLE,medium
COULD,MIGHT,CAN,MAY,VERBS EXPRESSING POSSIBILITY,easy
CODE,HACK,PROGRAM,DEVELOP,VERBS FOR A SOFTWARE ENGINEER,very_hard
POWDER,GLAZE,SPRINKLE,FROST,VERBS FOR FINISHING DONUTS,hard
FROST,BEAT,BAKE,PREHEAT,VERBS IN A CAKE RECIPE,easy
PROOF,RISE,FERMENT,REST,VERBS IN BREADMAKING,hard
FISH,BIRD,MAMMAL,REPTILE,VERTEBRATES,medium
KEY,VITAL,CENTRAL,CRITICAL,VERY IMPORTANT,easy
SHRED,HINT,TRACE,TOUCH,VERY SMALL AMOUNT,easy
CRASH,SONIC,MARIO,LINK,VIDEO GAME CHARACTERS,very_hard
DREAMCAST,GENESIS,SWITCH,WII,VIDEO GAME CONSOLES,medium
HALO,METROID,MADDEN,CIVILIZATION,VIDEO GAME FRANCHISES,very_hard
PEP,BEANS,ENERGY,ZIP,VIGOR,hard
WEB,NET,METAVERSE,CLOUD,VIRTUAL SPACES,medium
MONITOR,TERMINAL,DISPLAY,SCREEN,VISUAL INTERFACE,easy
LIFE,JUICE,ENERGY,ZIP,VITALITY,easy
DOO-WOP,A CAPPELLA,MADRIGAL,BARBERSHOP,VOCAL MUSIC,easy
CRAFT,LINE,WORK,TRADE,VOCATION,hard
BUMP,SET,SERVE,SPIKE,VOLLEYBALL MOVES,medium
WAY,WHOA,WEE,WHY,W + VOWEL SOUND,very_hard
STORM,LIBERTY,SPARKS,SUN,W.N.B.A. TEAMS,hard
WINGS,LIBERTY,MERCURY,SKY,W.N.B.A. TEAMS,hard
RISK,GAMBLE,STAKE,BET,WAGER,medium
STRIDE,TREAD,STEP,MARCH,WALK,hard
LUMBER,PLOD,TRUDGE,STOMP,WALK HEAVILY,easy
CLOCK,BELT,DECK,SLUG,WALLOP,hard
DWINDLE,PETER,FADE,TAPER,WANE,easy
DELICATE,BULKY,SPIN,COTTON,WASHING MACHINE CYCLES/SETTINGS,medium
LINE,PIPE,CHANNEL,MAIN,WATER AND GAS CONDUITS,hard
FOUNTAIN,TAP,SPRING,WELL,WATER SOURCES,hard
TUG,BARGE,JUNK,SUB,WATERCRAFT,hard
PAPER,MUSEUM,SEAL,POETIC,WAX ___,very_hard
FIX,ANSWER,SOLUTION,REMEDY,WAY OF SOLVING A PROBLEM,easy
FLY,BAIT,CHUM,LURE,WAYS TO ATTRACT FISH,medium
PARENS,ASTERISK,NUMBER,DAGGER,WAYS TO DENOTE A CITATION,very_hard
THOU,GRAND,M,K,"WAYS TO EXPRESS 1,000",hard
TRAP,FISH,FORAGE,HUNT,WAYS TO GATHER FOOD,medium
SHOUT,WHISTLE,WAVE,SNAP,WAYS TO GET ATTENTION,hard
HUNT,FISH,GATHER,FARM,WAYS TO GET FOOD,easy
GRILLE,BUMPER,SPOILER,RIM,WAYS TO MODIFY A CAR'S EXTERIOR,hard
BOTTLE,CAN,DRAFT,TAP,WAYS TO ORDER A BEER,medium
TRAIN,STUDY,PRACTICE,DRILL,WAYS TO PREPARE,easy
SLICE,SHRED,MELT,CRUMBLE,WAYS TO PREPARE CHEESE,very_hard
POACH,SCRAMBLE,FRY,BOIL,WAYS TO PREPARE EGGS,easy
DRY,FERMENT,CAN,FREEZE,WAYS TO PRESERVE FOOD,medium
CAN,PICKLE,CURE,FREEZE,WAYS TO PRESERVE FOOD,medium
PLAQUE,MEDAL,CERTIFICATE,TROPHY,WAYS TO RECOGNIZE ACHIEVEMENT,medium
TWEEZE,WAX,THREAD,SHAVE,WAYS TO REMOVE HAIR,medium
BASE,BRACKET,STAND,MOUNT,WAYS TO SECURE A TV,hard
KNEEL,STAND,SALUTE,BOW,WAYS TO SHOW RESPECT,easy
ORGANIZE,CANVASS,CAMPAIGN,STUMP,WAYS TO SUPPORT A CANDIDATE,easy
CROP,FLIP,SCALE,ROTATE,WAYS TO TRANSFORM AN IMAGE,easy
PASSWORD,FINGERPRINT,PIN,FACE,WAYS TO UNLOCK A DEVICE,medium
FACE,PIN,FINGERPRINT,PASSWORD,WAYS TO UNLOCK A DEVICE,medium
BUN,TWIST,PONY,BRAID,WAYS TO WEAR YOUR HAIR UP,hard
ROPE,WRENCH,CANDLESTICK,KNIFE,WEAPONS IN THE GAME CLUE,hard
WRENCH,KNIFE,CANDLESTICK,ROPE,WEAPONS IN THE GAME CLUE,medium
BORE,TIRE,EXHAUST,DRAIN,WEARY,very_hard
DEWPOINT,BEAUFORT SCALE,WIND CHILL,HEAT INDEX,WEATHER TERMS,very_hard
EXTENSIONS,FORWARD,BACK,REFRESH,WEB BROWSER BUTTONS,medium
VIEW,FILE,WINDOW,HISTORY,WEB BROWSER MENUS,hard
WINDOW,HISTORY,TAB,BOOKMARK,WEB BROWSER-RELATED,easy
OPERA,CHROME,EDGE,SAFARI,WEB BROWSERS,hard
OPERA,CHROME,EDGE,SAFARI,WEB BROWSERS,medium
DINKY,LITTLE,MINUTE,SLIGHT,WEE,hard
HEAVY,MIDDLE,LIGHT,FEATHER,WEIGHTS IN BOXING,very_hard
SHERIFF,COWBOY,OUTLAW,DRIFTER,WESTERN TROPES,hard
HAIL,RAIN,SLEET,SNOW,WET WEATHER,easy
ONE HUNDRED,SEE,COLD,CELSIUS,"WHAT ""C"" MIGHT MEAN",very_hard
CLERGY MEMBER,N.F.L. PLAYER,BIRD,M.L.B. PLAYER,"WHAT ""CARDINAL"" MIGHT REFER TO",very_hard
SUIT,GEMSTONE,INFIELD,RHOMBUS,"WHAT ""DIAMOND"" CAN REFER TO",very_hard
GUZZLE,FEATHERS,SAD,WILLING,"WHAT ""DOWN"" MIGHT MEAN",very_hard
EDUCATION,EDITOR,EDWARD,PAST TENSE,"WHAT ""ED"" MIGHT INDICATE",very_hard
YES,WHY,YEAR,YELLOW,"WHAT ""Y"" MIGHT MEAN",very_hard
QUOTE,POSSESSIVE,FOOT,CONTRACTION,WHAT ' CAN INDICATE,very_hard
GLASS,GARNISH,STRAW,COASTER,WHAT A DRINK IS SERVED WITH,hard
POUND,PUMP,RACE,THROB,WHAT A HEART DOES WHEN EXCITED,medium
SPY,ANIMAL,BIRTHMARK,UNIT,WHAT A MOLE CAN BE,very_hard
THING,PLACE,PERSON,IDEA,WHAT A NOUN MIGHT BE,medium
BABY,PET,PLANT,HOUSE,WHAT A SITTER MIGHT SIT,hard
CONTRACTION,POSSESSIVE,FOOT,QUOTATION,WHAT AN APOSTROPHE MIGHT INDICATE,very_hard
RESISTANCE,CURRENT,VOLTAGE,CHARGE,WHAT AN ELECTROMETER MEASURES,hard
CLOCK,BEAST,CANDELABRA,TEACUP,WHAT CHARACTERS WERE TRANSFORMED INTO IN “BEAUTY AND THE BEAST”,very_hard
SING,DIVE,BREACH,SPOUT,WHAT HUMPBACK WHALES DO,hard
ALLERGY,RELIEF,ONION,MELODRAMA,WHAT MIGHT BRING TEARS TO YOUR EYES,hard
VICTORY,PEACE,SCISSORS,TWO,WHAT THE OUTSTRETCHED INDEX AND MIDDLE FINGERS CAN REPRESENT,very_hard
STRING LIGHTS,ANGEL,CANDY CANE,TINSEL,WHAT YOU MIGHT SEE ON A CHRISTMAS TREE,easy
AREA,ONE,EXCELLENT,ATHLETIC,WHAT “A” MIGHT MEAN,very_hard
DEFEAT,ASSIGNMENT,TIRED,TEMPO,WHAT “BEAT” MAY MEAN,very_hard
WILLIAM,BANKNOTE,INVOICE,BEAK,WHAT “BILL” MIGHT REFER TO,very_hard
NOBLE,DEMOCRATIC,EROTIC,SAD,WHAT “BLUE” MIGHT MEAN,hard
ALLOY,SUNTAN,THIRD,SCULPTURE,WHAT “BRONZE” MIGHT MEAN,very_hard
ENTHUSIAST,POLISH,MUSCULAR,NUDE,WHAT “BUFF” MIGHT MEAN,very_hard
NEBULA,EYELINER,MARBLE,GLASSES,WHAT “CAT’S EYE” CAN BE USED TO DESCRIBE,very_hard
CONVENTION,DRAWBACK,SWINDLE,CRIMINAL,WHAT “CON” MIGHT MEAN,hard
HYBRID,BETRAY,ANGRY,CRUCIFIX,WHAT “CROSS” MIGHT MEAN,very_hard
INSULTS,LIKES,SHOVELS,APARTMENT,WHAT “DIGS” MIGHT MEAN,very_hard
DEMOCRAT,DIMENSIONAL,DEFENSE,DRIVE,WHAT “D” MIGHT STAND FOR,very_hard
CAR,DIRECTOR,PRESIDENT,ACTOR,WHAT “FORD” MIGHT REFER TO,very_hard
LUSH,ECOLOGICAL,FRESH,ENVIOUS,WHAT “GREEN” MIGHT MEAN,very_hard
NAIVE,NAUSEOUS,UNWELL,JEALOUS,WHAT “GREEN” MIGHT MEAN,very_hard
FREUDIAN CONCEPT,DRIVER LICENSE,RECOGNIZE,IDAHO,WHAT “ID” MIGHT REFER TO,easy
INSIDE,INDIANA,INCH,TRENDY,WHAT “IN” MIGHT REFER TO,medium
ONE,IOTA,MYSELF,IODINE,WHAT “I” MIGHT MEAN,hard
NFL PLAYER,BLACK,AIRPLANE,HOT TUB NOZZLE,WHAT “JET” MIGHT REFER TO,very_hard
THOUSAND,OKAY,POTASSIUM,KELVIN,WHAT “K” MIGHT MEAN,very_hard
LANTHANUM,MUSICAL NOTE,LOS ANGELES,LOUISIANA,WHAT “LA” MIGHT REFER TO,hard
PROGRESSIVE,PORT,DEPARTED,REMAINING,WHAT “LEFT” MIGHT MEAN,very_hard
GREENLIGHT,OKLAHOMA,BRITISH MAGAZINE,MEDIOCRE,WHAT “OK” MIGHT REFER TO,very_hard
OXYGEN,HUG,ZERO,OF,WHAT “O” MIGHT MEAN,very_hard
POPULAR,BURST,SODA,MAINSTREAM,WHAT “POP” MIGHT MEAN,very_hard
BURST,SODA,FATHER,DAD,WHAT “POP” MIGHT MEAN,very_hard
BOUNCE,COIL,GEYSER,SEASON,WHAT “SPRING” MIGHT REFER TO,very_hard
CATTLE,BROTH,MERCHANDISE,ANCESTRY,WHAT “STOCK” MIGHT MEAN,very_hard
WIN,TUNGSTEN,WATT,WEST,WHAT “W” MIGHT STAND FOR,hard
TEN,KISS,TIMES,ADULT,WHAT “X” MIGHT MEAN,very_hard
REMAINDER,DIFFERENCE,BALANCE,REST,WHAT’S LEFTOVER,easy
WHEN,HARRY,SALLY,MET,WHEN HARRY MET SALLY,hard
BYE,PLEASE,BILLS,GIMME,"WHEN TRIPLED, HIT SONG TITLES",very_hard
DESERT,BEACH,HOURGLASS,PLAYGROUND,WHERE YOU MIGHT FIND SAND,medium
LIMOUSINE,MOVIE SET,TOOLBOX,GOLF BAG,WHERE YOU MIGHT FIND “A DRIVER”,very_hard
WHO,RABBIT,ROGER,FRAMED,WHO FRAMED ROGER RABBIT,medium
TEEN,ADULTS ONLY,MATURE,EVERYONE,"WHO VIDEO GAMES ARE FOR, PER ESRB RATINGS",hard
SUM,COUNT,GROSS,TOTAL,WHOLE AMOUNT,medium
GAUCHO,PALAZZO,HAREM,CULOTTE,WIDE-LEGGED PANT STYLES,easy
SLACK,FREEDOM,LICENSE,LATITUDE,WIGGLE ROOM,medium
ROBIN,VENUS,HANK,TENNESSEE,WILLIAMSES,hard
ON BOARD,GAME,DOWN,IN,WILLING TO PARTICIPATE,medium
BORG,GRAF,KING,SINNER,WIMBLEDON WINNERS,very_hard
WIND,WINE,WING,WINK,WIN + LETTER,medium
SHUTTER,DRAPE,SHADE,BLIND,WINDOW TREATMENTS IN THE SINGULAR,very_hard
GRAPE,WINERY,REGION,VINTAGE,WINE BOTTLE INFO,easy
CHARD,CAB,BUBBLY,ZIN,WINE NICKNAMES,very_hard
BALANCED,FULL,SWEET,DRY,WINE TASTING DESCRIPTORS,hard
CARAFE,BOTTLE,DECANTER,GLASS,WINE VESSELS,easy
MOTH,GNAT,WASP,FLY,WINGED INSECTS,easy
PRIZE,REWARD,PURSE,POT,WINNINGS,easy
KITTY,PURSE,POT,PRIZE,WINNINGS,medium
ABSENT,MINUS,SANS,WANTING,WITHOUT,medium
SUMMER,KEYS,SWIFT,NICKS,WOMEN SINGERS,very_hard
JAN,DEB,SUE,KAT,WOMEN’S NICKNAMES,medium
SHIELD,LASSO,SWORD,TIARA,WONDER WOMAN’S COSTUME,hard
LIGHTHOUSE,TEMPLE,GARDENS,PYRAMID,WONDERS OF THE WORLD,hard
PURSUE,COURT,ROMANCE,CHARM,WOO,medium
BASSOON,FLUTE,OBOE,CLARINET,WOODWINDS,easy
OBOE,CLARINET,FLUTE,SAXOPHONE,WOODWINDS,medium
PLANE,CHISEL,RASP,SAW,WOODWORKING HAND TOOLS,hard
DOVETAIL,MORTISE,MITRE,DADO,WOODWORKING JOINT TERMS,hard
DRILLS,SAWS,ROUTERS,FILES,WOODWORKING TOOLS,hard
WHY,YOU,ARE,SEE,WORDS ABBREVIATED WITH LETTERS,hard
TUBERCULOSIS,TOUCHDOWN,TRADEMARK,TELEVISION,WORDS ABBREVIATED WITH “T” + LETTER,very_hard
SPY,BEAM,ROBOT,CHING,"WORDS AFTER ""I""",very_hard
GOOD RIDDANCE,SAYONARA,ABOUT TIME,FINALLY,WORDS AFTER A WELCOME DEPARTURE,hard
DEGREE,MARVEL,PAC-MAN,PAINT,WORDS AFTER THE LETTERS “MS”,very_hard
CYCLE,POD,DENT,ANGLE,WORDS AFTER THE PREFIX “TRI-”,very_hard
TREE,TRAY,WEDNESDAY,BLOND,WORDS AFTER “ASH”,very_hard
PASTE,THAT,CAT,EDITOR,WORDS AFTER “COPY”,very_hard
SIX,FREEZE,FAKE,CUT,WORDS AFTER “DEEP”,very_hard
CANDY,WITNESS,CONTACT,SHADOW,WORDS AFTER “EYE”,very_hard
GOOSE,DOODLE,PARACHUTE,ROD,WORDS AFTER “GOLDEN”,very_hard
ALL OUT,KART,STEADY,BETWEEN,WORDS AFTER “GO”,very_hard
HOG,MAZE,TRIMMER,FUND,WORDS AFTER “HEDGE”,very_hard
HAWK,LITTER,CORNER,CAT,WORDS AFTER “KITTY”,very_hard
STREET,POP,MART,SWISS,WORDS AFTER “K”,very_hard
WORRIES,BIGGIE,SWEAT,HARD FEELINGS,WORDS AFTER “NO” TO MEAN “IT’S ALL GOOD”,medium
PAL,PHONE,CHECK,DIRT,WORDS AFTER “PAY”,very_hard
PAIN,REX,MOBILE,SHIRT,WORDS AFTER “T-”,hard
FILES,RAY,FACTOR,GAMES,WORDS AFTER “X”,very_hard
DODGE,HAND,RACQUET,PICKLE,"WORDS BEFORE ""BALL"" IN SPORTS",medium
PRIMARY,ELEMENTARY,GRAMMAR,GRADE,"WORDS BEFORE ""SCHOOL""",hard
FOOT,STEP,TOAD,BAR,"WORDS BEFORE ""STOOL""",very_hard
POCKET,WRIST,DIGITAL,STOP,"WORDS BEFORE ""WATCH""",very_hard
FOR,DEAR,TO,ATTENTION,WORDS BEFORE AN ADDRESSEE,hard
FAT,CYBER,ASH,BLACK,WORDS BEFORE DAYS OF THE WEEK,very_hard
MURPHY,CANOPY,DAY,WATER,WORDS BEFORE “BED”,very_hard
TINKER,LIBERTY,BAR,DINNER,WORDS BEFORE “BELL”,very_hard
RHINESTONE,MIDNIGHT,DRUGSTORE,SPACE,WORDS BEFORE “COWBOY” IN FILM AND MUSIC,very_hard
SOLO,DIVA,WORLD,BUTTER,WORDS BEFORE “CUP”,very_hard
EAR,KETTLE,STEEL,SNARE,WORDS BEFORE “DRUM”,very_hard
EAR,OIL,KETTLE,OIL,WORDS BEFORE “DRUM”,very_hard
CHICKEN,LADY,BUTTER,STICKY,WORDS BEFORE “FINGERS”,very_hard
SOCK,BUNNY,BAR,HIP,WORDS BEFORE “HOP”,very_hard
CHEST,HAZEL,COCO,PEA,WORDS BEFORE “NUT”,hard
BRAZIL,BUTTER,PINE,DOUGH,WORDS BEFORE “NUT”,very_hard
MISTER,ROY,GINGER,JOLLY,WORDS BEFORE “ROGER/S”,hard
REST,POWDER,BATH,THRONE,WORDS BEFORE “ROOM” TO MEAN LAVATORY,very_hard
LOVE,RADIO,SHAKE,CADDY,WORDS BEFORE “SHACK”,very_hard
LEGEND,HIPPO,HANDSOME,LIPID,WORDS BEGINNING WITH BODY PARTS,very_hard
HEYDAY,HIJINKS,YOGURT,SUPPER,WORDS BEGINNING WITH GREETINGS,very_hard
CELLOPHANE,HARPOON,BASSINET,ORGANISM,WORDS BEGINNING WITH INSTRUMENTS,very_hard
GINKGO,TYCOON,KARAOKE,EMOJI,WORDS DERIVED FROM JAPANESE,hard
FOXGLOVE,TURNCOAT,WINDSOCK,GUMSHOE,WORDS ENDING IN CLOTHING,very_hard
FREIGHT,OZONE,CANINE,OFTEN,WORDS ENDING IN NUMBERS,very_hard
TOMATO,VASE,AUNT,EITHER,WORDS FAMOUSLY PRONOUNCED DIFFERENT WAYS,very_hard
DOG,BRAT,FRANK,LINK,WORDS FOR SAUSAGE,very_hard
GROSS,SCORE,PAIR,DOZEN,WORDS FOR SPECIFIC QUANTITIES,hard
BEE,STING,BUTTERFLY,FLOAT,WORDS IN A FAMOUS MUHAMMAD ALI QUOTE,medium
CONQUERED,CAME,I,SAW,WORDS IN A FAMOUS QUOTE BY CAESAR,hard
WOODCHUCK,CHUCK,WOOD,COULD,WORDS IN A FAMOUS TONGUE TWISTER,medium
ONCE,TWICE,SOLD,GOING,WORDS IN AN AUCTION-ENDING PHRASE,medium
OLD MAN,BELL,SUN,FAREWELL,WORDS IN HEMINGWAY TITLES,hard
WOODCHUCK,PEPPERS,SEASHELLS,FUZZY,WORDS IN TONGUE TWISTERS,very_hard
TEA,DOE,SEW,FAR,WORDS IN “DO-RE-MI”,very_hard
BISCUIT,LINCOLN,CORN,STAINED,WORDS MISSPELLED IN NU METAL BAND NAMES,very_hard
EXIT,WELCOME,OPEN,PUSH,WORDS ON A DOOR,hard
CONTROL,COMMAND,OPTION,RETURN,WORDS ON A MAC KEYBOARD,medium
TIP,TAX,TOTAL,SIGNATURE,WORDS ON A RESTAURANT RECEIPT,hard
TAX,PARKING,RAILROAD,AVENUE,WORDS ON MONOPOLY SQUARES,very_hard
READING,JOB,HERB,NICE,WORDS PRONOUNCED DIFFERENTLY AS PROPER NOUNS,very_hard
EXPOSE,PATE,RESUME,ROSE,WORDS PRONOUNCED DIFFERENTLY WITH ACCENT MARKS,very_hard
SURE,SIOBHAN,SUGAR,SEAN,WORDS PRONOUNCED “SH” WITHOUT AN “SH”,very_hard
BLACK,BUTTONS,BACK,MACK,WORDS REPEATED IN “MISS MARY MACK”,very_hard
RADIUS,ARE,REVERSE,RIGHT,"WORDS REPRESENTED BY THE LETTER ""R""",very_hard
EXCELLENT,BOGUS,DUDE,TOTALLY,WORDS SAID FREQUENTLY IN THE “BILL AND TED” MOVIES,hard
GOTCHA,BOO,GUESS WHO,SURPRISE,WORDS SAID TO AN UNSUSPECTING PERSON,hard
MONTH,PURPLE,SILVER,ORANGE,WORDS SAID TO HAVE NO EXACT RHYMES,hard
POPULAR,EMOTIONAL,PROGRESSIVE,ALTERNATIVE,WORDS SHORTENED IN ROCK GENRES,hard
BOOB,EGGSHELL,HELLO,GIGGLE,WORDS SPELLED WITH AN UPSIDE-DOWN CALCULATOR,very_hard
MIX,LIVID,DILL,MILD,WORDS SPELLED WITH ROMAN NUMERALS,very_hard
ROCKETRY,RAPTURE,SOULMATE,POPCORN,WORDS STARTING WITH MUSIC GENRES,very_hard
SÉANCE,SACRUM,SEITAN,SEYCHELLES,WORDS STARTING WITH THE “SAY” SOUND,hard
FUNNY,WISH,HERRING,SOUP,WORDS THAT GO WITH “BONE”,very_hard
HEATING,AIR,CONDITIONING,VENTILATION,WORDS THAT MAKE UP THE ACRONYM “HVAC”,hard
POCKET,STOP,WRIST,SMART,WORDS THAT MODIFY “WATCH”,hard
BITE,FUN,POCKET,TRAVEL,"WORDS THAT PRECEDE ""-SIZE"" TO MEAN SMALL",very_hard
BUBBLEGUM,K,EURO,POWER,WORDS THAT PRECEDE “POP” IN MUSIC GENRES,very_hard
🧠,🚂,🌧️,✈️,WORDS THAT RHYME,medium
WORCESTERSHIRE,COLONEL,WEDNESDAY,PHARAOH,WORDS THAT SEEM LONGER WRITTEN THAN SPOKEN,very_hard
EASE,JAYS,BEES,USE,WORDS THAT SOUND LIKE PLURAL LETTERS,hard
ARS,SEIZE,OWES,EASE,WORDS THAT SOUND LIKE PLURAL LETTERS,very_hard
GEEZ,AYES,WISE,TEASE,WORDS THAT SOUND LIKE PLURAL LETTERS,very_hard
ESSAY,DECAY,CUTIE,ANY,WORDS THAT SOUND LIKE TWO LETTERS,very_hard
SEEDY,ARTY,ENVY,EXCEL,WORDS THAT SOUND LIKE TWO LETTERS,very_hard
GEO,DECAY,EASY,ZITI,WORDS THAT SOUNDS LIKE TWO LETTERS,very_hard
NYMPH,SPHYNX,RHYTHM,MYRRH,WORDS WHOSE ONLY VOWEL IS “Y”,hard
ID,WERE,SHELL,CANT,WORDS WITH APOSTROPHES REMOVED,very_hard
DROPLET,STARLING,KITCHENETTE,DOGGY,WORDS WITH DIMINUTIVE SUFFIXES,very_hard
TRILOGY,QUADRANT,UNIFORM,BICYCLE,WORDS WITH NUMERICAL PREFIXES,very_hard
TRILOBITE,TRILLION,TRIDENT,TRIANGLE,WORDS WITH THE PREFIX MEANING “THREE”,hard
BAGGAGE,GIGGLE,EGGNOG,LEGGINGS,WORDS WITH THREE G’S,medium
LIMA,JOB,POLISH,MOBILE,WORDS WITH TWO PRONUNCIATIONS,very_hard
DRAGON,PASSION,JACK,BREAD,WORDS WITH “FRUIT”,very_hard
MOLE,CAPITOL,FAITH,FOOT,WORDS WITH “HILL”,very_hard
PHONE,PAD,POD,MAC,WORDS WITH “i”,hard
TEAMS,MEET,ZOOM,SLACK,WORK COMMUNICATION PLATFORMS,hard
SAW,DRILL,GRINDER,ROUTER,WORKSHOP TOOLS,hard
RAND,WON,REAL,STERLING,WORLD CURRENCIES,hard
PLEATHER VEST,EARRING,MESH SHIRT,NECKLACE,WORN BY EARRING MAGIC KEN,hard
WIND,SPIRAL,COIL,TWIST,WRAP AROUND IN A CIRCLE,hard
GIFT,MUMMY,SPRAIN,BURRITO,WRAPPED THINGS,very_hard
YANK,WRENCH,TUG,JERK,WREST,easy
SHAR PEI,PRUNE,CREPE PAPER,BRAIN,WRINKLY THINGS,hard
WALNUT,PUG,BRAIN,PRUNE,WRINKLY THINGS,very_hard
REPORT,PAPER,ESSAY,ARTICLE,WRITING ASSIGNMENTS,easy
PINE,YEN,DESIRE,LONG,YEARN,easy
ACHE,THIRST,PINE,PINE,YEARN,hard
ITCH,BURN,LONG,LONG,YEARN,hard
JOURNALISM,CAB,PAGES,JACKET,YELLOW ___,easy
BEIGE,KHAKI,TAN,CAMEL,YELLOW-BROWN SHADES,easy
BOLSTER,STRAP,MAT,BLOCK,YOGA ACCESSORIES,hard
BRIDGE,COBRA,WHEEL,COW,YOGA BACKBENDS,hard
MOUNTAIN,COBRA,TRIANGLE,WARRIOR,YOGA POSES,hard
CHAIR,TREE,MOUNTAIN,LOTUS,YOGA POSES,hard
TREE,COW,CAT,WARRIOR,YOGA POSES,hard
DING,RIGHT,CORRECT,BINGO,YOU GOT IT!,medium
LIB,TAU,GEM,CAN,ZODIAC SIGN BEGINNINGS,very_hard
BULL,RAM,CRAB,LION,ZODIAC SYMBOLS,hard
BULL,TWINS,CRAB,SCALES,ZODIAC SYMBOLS,medium
GOAT,FISH,SCALES,TWINS,ZODIAC SYMBOLS,very_hard
COOKIE,APPLE,VENDETTA,EFFORT,[LETTER] (IS) FOR ___,hard
POP-UP,PERSONAL,ATTACK,WANT,___ AD,very_hard
HALF,AGAIN,SO,NECK,___ AND ___,very_hard
FIRE,ADAM,RED,CARPENTER,___ ANT,very_hard
NEPO,BEANIE,FUR,SANTA,___ BABY,very_hard
DOGGY,GO,MIXED,SWAG,___ BAG,very_hard
GUTTER,FOUL,DISCO,CRYSTAL,___ BALL,very_hard
TRIAL,SPEECH,WATER,LEAD,___ BALLOON,very_hard
WEDDING,BOY,TRIBUTE,RUBBER,___ BAND,very_hard
CRICKET,FRUIT,BASEBALL,VAMPIRE,___ BAT,very_hard
BUBBLE,BIRD,SPONGE,MUD,___ BATH,very_hard
BOO-BOO,TEDDY,BROWN,HONEY,___ BEAR,very_hard
SPELLING,HONEY,BUSY,QUEEN,___ BEE,very_hard
EARLY,SUE,LADY,BIG,___ BIRD,very_hard
THROW,WET,PICNIC,SECURITY,___ BLANKET,very_hard
BAD,BEACH,LOST,BEACH,___ BOYS,very_hard
BEASTIE,HARDY,PET SHOP,HARDY,___ BOYS,very_hard
MARX,CHEMICAL,BLUES,BLOOD,___ BROTHERS,very_hard
DUST,HONEY,BAD,BUGS,___ BUNNY,very_hard
NOTHING,GOOD,WARREN,IMPOSSIBLE,___ BURGER,very_hard
HOT,BELLY,SNOOZE,PANIC,___ BUTTON,very_hard
SPONGE,CARROT,POUND,COFFEE,___ CAKE,very_hard
CURTAIN,BOOTY,CLOSE,COLD,___ CALL,very_hard
COTTON,EYE,ROCK,JOHN,___ CANDY,very_hard
BUMPER,CLOWN,SPORTS,GETAWAY,___ CAR,very_hard
COOL,FAT,JUNGLE,COPY,___ CAT,very_hard
HOUSE,ALLEY,DOJA,LAP,___ CAT,very_hard
SUPPLY,DAISY,MOUNTAIN,FOOD,___ CHAIN,very_hard
HIGH,LAWN,FIRST,FOLDING,___ CHAIR,very_hard
CHUMP,LOOSE,CLIMATE,SEA,___ CHANGE,very_hard
