Word,Category,Difficulty
EMPEROR,KINDS OF PENGUINS,2
BEAKER,GRADUATED INSTRUMENTS,1
BACTERIA,MEMBER OF A KINGDOM IN TAXONOMY,0
COMMERCE,“E” THINGS,3
SYRINGE,GRADUATED INSTRUMENTS,1
FUNGUS,MEMBER OF A KINGDOM IN TAXONOMY,0
SIGNATURE,“E” THINGS,3
CHINSTRAP,KINDS OF PENGUINS,2
PROTRACTOR,GRADUATED INSTRUMENTS,1
ALMOST,ENCOURAGING RESPONSES IN A GUESSING GAME,1
ATHLETIC,WHAT “A” MIGHT MEAN,3
OPEN,UP FOR ANYTHING,2
CLOSE,ENCOURAGING RESPONSES IN A GUESSING GAME,1
WARM,ENCOURAGING RESPONSES IN A GUESSING GAME,1
FLEXIBLE,UP FOR ANYTHING,2
EXCELLENT,WHAT “A” MIGHT MEAN,3
EXERCISE,TASKS FOR A STUDENT,0
AREA,WHAT “A” MIGHT MEAN,3
DRILL,TASKS FOR A STUDENT,0
ONE,WHAT “A” MIGHT MEAN,3
GAME,UP FOR ANYTHING,2
EASY,UP FOR ANYTHING,2
ASSIGNMENT,TASKS FOR A STUDENT,0
NOT QUITE,ENCOURAGING RESPONSES IN A GUESSING GAME,1
LESSON,TASKS FOR A STUDENT,0
MELON,FEATURES OF A TOOTHED WHALE,2
BALL,FUNDRAISING EVENT,0
CHANCE,SPACES ON A MONOPOLY BOARD,1
BAWL,HOMOPHONES OF PARTS OF THE FOOT,3
SOUL,HOMOPHONES OF PARTS OF THE FOOT,3
BLUBBER,FEATURES OF A TOOTHED WHALE,2
FUNCTION,FUNDRAISING EVENT,0
FLUKE,FEATURES OF A TOOTHED WHALE,2
UTILITY,SPACES ON A MONOPOLY BOARD,1
TOW,HOMOPHONES OF PARTS OF THE FOOT,3
AVENUE,SPACES ON A MONOPOLY BOARD,1
BENEFIT,FUNDRAISING EVENT,0
FLIPPER,FEATURES OF A TOOTHED WHALE,2
RAILROAD,SPACES ON A MONOPOLY BOARD,1
GALA,FUNDRAISING EVENT,0
HEAL,HOMOPHONES OF PARTS OF THE FOOT,3
LEDGER,ACCOUNT BOOK,0
DAY,WORDS BEFORE “BED”,3
BROWN,DETECTIVES OF KID-LIT,2
HORSE,SEEN IN A BARN,1
WATER,WORDS BEFORE “BED”,3
HARDY,DETECTIVES OF KID-LIT,2
LOG,ACCOUNT BOOK,0
MURPHY,WORDS BEFORE “BED”,3
BALE,SEEN IN A BARN,1
DREW,DETECTIVES OF KID-LIT,2
CANOPY,WORDS BEFORE “BED”,3
RECORD,ACCOUNT BOOK,0
TROUGH,SEEN IN A BARN,1
REGISTER,ACCOUNT BOOK,0
HOLMES,DETECTIVES OF KID-LIT,2
PITCHFORK,SEEN IN A BARN,1
TRASH,FOLDERS ON A MAC,1
PATCH,MEDICINE FORMATS,2
LAPTOP,THINGS THAT OPEN LIKE A CLAM,3
BAR,"PROHIBIT, AS ENTRY",0
REFUSE,"PROHIBIT, AS ENTRY",0
MUSIC,FOLDERS ON A MAC,1
COMPACT,THINGS THAT OPEN LIKE A CLAM,3
DESKTOP,FOLDERS ON A MAC,1
CLAM,THINGS THAT OPEN LIKE A CLAM,3
BLOCK,"PROHIBIT, AS ENTRY",0
TABLET,MEDICINE FORMATS,2
PICTURES,FOLDERS ON A MAC,1
CREAM,MEDICINE FORMATS,2
WAFFLE IRON,THINGS THAT OPEN LIKE A CLAM,3
DENY,"PROHIBIT, AS ENTRY",0
SPRAY,MEDICINE FORMATS,2
ASTERISK,FINE PRINT,0
SHREK,CHARACTERS WITH GREEN SKIN,1
BRIDGE TROLL,FAMOUS RIDDLE-GIVERS,3
POOL,FEATURES OF THE NATIONAL MALL IN D.C.,2
HULK,CHARACTERS WITH GREEN SKIN,1
SPHINX,FAMOUS RIDDLE-GIVERS,3
CATCH,FINE PRINT,0
GRINCH,CHARACTERS WITH GREEN SKIN,1
RIDDLER,FAMOUS RIDDLE-GIVERS,3
ELPHABA,CHARACTERS WITH GREEN SKIN,1
OBELISK,FEATURES OF THE NATIONAL MALL IN D.C.,2
STRINGS,FINE PRINT,0
CAPITOL,FEATURES OF THE NATIONAL MALL IN D.C.,2
CONDITION,FINE PRINT,0
MAD HATTER,FAMOUS RIDDLE-GIVERS,3
MALL,FEATURES OF THE NATIONAL MALL IN D.C.,2
STONE,BRITISH IMPERIAL UNITS OF WEIGHT,2
FIBER,ONE’S CONSTITUTION,1
MARBLE,WHAT “CAT’S EYE” CAN BE USED TO DESCRIBE,3
EYELINER,WHAT “CAT’S EYE” CAN BE USED TO DESCRIBE,3
BLOWOUT,QUITE THE PARTY,0
MAKEUP,ONE’S CONSTITUTION,1
POUND,BRITISH IMPERIAL UNITS OF WEIGHT,2
BASH,QUITE THE PARTY,0
NATURE,ONE’S CONSTITUTION,1
GLASSES,WHAT “CAT’S EYE” CAN BE USED TO DESCRIBE,3
BLAST,QUITE THE PARTY,0
DRAM,BRITISH IMPERIAL UNITS OF WEIGHT,2
NEBULA,WHAT “CAT’S EYE” CAN BE USED TO DESCRIBE,3
OUNCE,BRITISH IMPERIAL UNITS OF WEIGHT,2
CHARACTER,ONE’S CONSTITUTION,1
RAVE,QUITE THE PARTY,0
WALKER,BLACK WOMEN AUTHORS,3
JET,NEW YORK SPORTS TEAM MEMBERS,2
STROLLER,BABY GEAR,0
JOGGER,"KINDS OF PANTS MINUS ""S""",1
NET,NEW YORK SPORTS TEAM MEMBERS,2
HOOKS,BLACK WOMEN AUTHORS,3
RANGER,NEW YORK SPORTS TEAM MEMBERS,2
MONITOR,BABY GEAR,0
BUTLER,BLACK WOMEN AUTHORS,3
MET,NEW YORK SPORTS TEAM MEMBERS,2
BOTTLE,BABY GEAR,0
SLACK,"KINDS OF PANTS MINUS ""S""",1
GAY,BLACK WOMEN AUTHORS,3
CAPRI,"KINDS OF PANTS MINUS ""S""",1
JEAN,"KINDS OF PANTS MINUS ""S""",1
BIB,BABY GEAR,0
DOUBLE,DOPPELGÄNGER,1
HELIX,EAR PIERCING SITES,2
SNAIL,___ MAIL,3
KING,PLAYING CARDS,0
CONCH,EAR PIERCING SITES,2
QUEEN,PLAYING CARDS,0
TWIN,DOPPELGÄNGER,1
ROOK,EAR PIERCING SITES,2
ELECTRONIC,___ MAIL,3
JUNK,___ MAIL,3
ACE,PLAYING CARDS,0
RINGER,DOPPELGÄNGER,1
JACK,PLAYING CARDS,0
LOBE,EAR PIERCING SITES,2
CLONE,DOPPELGÄNGER,1
CHAIN,___ MAIL,3
JOKER,CARD GAMES WITH FIRST LETTER CHANGED,3
TEDDY,LINGERIE,2
SHEET,ITEMS IN A LINEN CLOSET,0
FRIDGE,CARD GAMES WITH FIRST LETTER CHANGED,3
POLAR,DIAMETRIC,1
TOWEL,ITEMS IN A LINEN CLOSET,0
COUNTER,DIAMETRIC,1
GUMMY,CARD GAMES WITH FIRST LETTER CHANGED,3
SLIP,LINGERIE,2
DIN,CARD GAMES WITH FIRST LETTER CHANGED,3
WASHCLOTH,ITEMS IN A LINEN CLOSET,0
HOSE,LINGERIE,2
REVERSE,DIAMETRIC,1
PILLOWCASE,ITEMS IN A LINEN CLOSET,0
GARTER,LINGERIE,2
OPPOSITE,DIAMETRIC,1
CAROUSEL,AIRPORT FEATURES,1
CANDELABRA,WHAT CHARACTERS WERE TRANSFORMED INTO IN “BEAUTY AND THE BEAST”,3
COASTER,ROUND FLAT THINGS,0
CLOCK,WHAT CHARACTERS WERE TRANSFORMED INTO IN “BEAUTY AND THE BEAST”,3
SLIDE,GUITAR PLAYING TECHNIQUES,2
GATE,AIRPORT FEATURES,1
RECORD,ROUND FLAT THINGS,0
TEACUP,WHAT CHARACTERS WERE TRANSFORMED INTO IN “BEAUTY AND THE BEAST”,3
BEAST,WHAT CHARACTERS WERE TRANSFORMED INTO IN “BEAUTY AND THE BEAST”,3
PICK,GUITAR PLAYING TECHNIQUES,2
LOUNGE,AIRPORT FEATURES,1
PANCAKE,ROUND FLAT THINGS,0
STRUM,GUITAR PLAYING TECHNIQUES,2
FRISBEE,ROUND FLAT THINGS,0
BEND,GUITAR PLAYING TECHNIQUES,2
FOOD COURT,AIRPORT FEATURES,1
CHICAGO,BEST PICTURE WINNERS SINCE 2000,2
POPE,MUSIC GENRES PLUS A LETTER,3
MOONLIGHT,BEST PICTURE WINNERS SINCE 2000,2
BRIDGE,CONNECT,0
WHEEL,PARTS OF A BIKE,1
ROCKY,MUSIC GENRES PLUS A LETTER,3
CHAIN,PARTS OF A BIKE,1
LINK,CONNECT,0
BLUEST,MUSIC GENRES PLUS A LETTER,3
UNITE,CONNECT,0
GLADIATOR,BEST PICTURE WINNERS SINCE 2000,2
PEDAL,PARTS OF A BIKE,1
JOIN,CONNECT,0
SADDLE,PARTS OF A BIKE,1
SKAT,MUSIC GENRES PLUS A LETTER,3
CRASH,BEST PICTURE WINNERS SINCE 2000,2
FROST,VERBS FOR FINISHING DONUTS,2
RIGHT,SUITABLE,1
MUSCULAR,WHAT “BUFF” MIGHT MEAN,3
HONOR,SALUTE,0
HAIL,SALUTE,0
FIT,SUITABLE,1
POLISH,WHAT “BUFF” MIGHT MEAN,3
POWDER,VERBS FOR FINISHING DONUTS,2
PROPER,SUITABLE,1
ENTHUSIAST,WHAT “BUFF” MIGHT MEAN,3
NUDE,WHAT “BUFF” MIGHT MEAN,3
APPLAUD,SALUTE,0
SPRINKLE,VERBS FOR FINISHING DONUTS,2
PRAISE,SALUTE,0
APT,SUITABLE,1
GLAZE,VERBS FOR FINISHING DONUTS,2
TAPE,THEY'RE ON A ROLL!,1
RADIO,WORDS BEFORE “SHACK”,3
WATER BOTTLE,COMMON SWAG ITEMS,2
CLUB,RODS,0
STICK,RODS,0
CADDY,WORDS BEFORE “SHACK”,3
SHAKE,WORDS BEFORE “SHACK”,3
HAT,COMMON SWAG ITEMS,2
TEE,COMMON SWAG ITEMS,2
STAFF,RODS,0
TOILET PAPER,THEY'RE ON A ROLL!,1
BAT,RODS,0
RIBBON,THEY'RE ON A ROLL!,1
TOTE,COMMON SWAG ITEMS,2
LOVE,WORDS BEFORE “SHACK”,3
FOIL,THEY'RE ON A ROLL!,1
RASPBERRY,THINGS YOU CAN BLOW,3
CAVITY,ALCOVE,0
PROOF,VERBS IN BREADMAKING,2
FERMENT,VERBS IN BREADMAKING,2
PLAQUE,WAYS TO RECOGNIZE ACHIEVEMENT,1
BUBBLE,THINGS YOU CAN BLOW,3
CERTIFICATE,WAYS TO RECOGNIZE ACHIEVEMENT,1
REST,VERBS IN BREADMAKING,2
RECESS,ALCOVE,0
KISS,THINGS YOU CAN BLOW,3
HOLLOW,ALCOVE,0
MEDAL,WAYS TO RECOGNIZE ACHIEVEMENT,1
FUSE,THINGS YOU CAN BLOW,3
RISE,VERBS IN BREADMAKING,2
TROPHY,WAYS TO RECOGNIZE ACHIEVEMENT,1
NOOK,ALCOVE,0
DIVE,LOCAL WATERING HOLE,0
SLUSH,___ FUND,3
FENCE,COMPETE IN A MODERN PENTATHLON,1
LOCK,"ENSURE, AS A VICTORY",2
SWIM,COMPETE IN A MODERN PENTATHLON,1
HEDGE,___ FUND,3
ICE,"ENSURE, AS A VICTORY",2
HAUNT,LOCAL WATERING HOLE,0
MUTUAL,___ FUND,3
GUARANTEE,"ENSURE, AS A VICTORY",2
JOINT,LOCAL WATERING HOLE,0
RIDE,COMPETE IN A MODERN PENTATHLON,1
CINCH,"ENSURE, AS A VICTORY",2
SHOOT,COMPETE IN A MODERN PENTATHLON,1
TRUST,___ FUND,3
ESTABLISHMENT,LOCAL WATERING HOLE,0
SPHYNX,WORDS WHOSE ONLY VOWEL IS “Y”,2
TREASURE,HOLD DEAR,1
MARKDOWN,NAMES ENDING IN “K” PLUS WORD,3
ODYSSEY,EXPEDITION,0
JACKPOT,NAMES ENDING IN “K” PLUS WORD,3
FRANKINCENSE,NAMES ENDING IN “K” PLUS WORD,3
MYRRH,WORDS WHOSE ONLY VOWEL IS “Y”,2
VALUE,HOLD DEAR,1
NYMPH,WORDS WHOSE ONLY VOWEL IS “Y”,2
JOURNEY,EXPEDITION,0
ESTEEM,HOLD DEAR,1
NICKNAME,NAMES ENDING IN “K” PLUS WORD,3
VOYAGE,EXPEDITION,0
PRIZE,HOLD DEAR,1
RHYTHM,WORDS WHOSE ONLY VOWEL IS “Y”,2
QUEST,EXPEDITION,0
SHOWBOAT,BE OSTENTATIOUS,0
TENNIS,KINDS OF BRACELETS,2
ID,KINDS OF BRACELETS,2
WITCHCRAFT,THINGS YOU CAN PRACTICE,3
FRIENDSHIP,KINDS OF BRACELETS,2
SELF-CARE,THINGS YOU CAN PRACTICE,3
HUNKY-DORY,COPACETIC,1
POSTURE,BE OSTENTATIOUS,0
OK,COPACETIC,1
LAW,THINGS YOU CAN PRACTICE,3
FINE,COPACETIC,1
CHARM,KINDS OF BRACELETS,2
GRANDSTAND,BE OSTENTATIOUS,0
SWELL,COPACETIC,1
MEDICINE,THINGS YOU CAN PRACTICE,3
SWAGGER,BE OSTENTATIOUS,0
PIPE,IMAGERY IN MAGRITTE PAINTINGS,3
HOOK,PARTS OF A SONG,0
ROOT,SUPPORT AUDIBLY,1
APPLE,IMAGERY IN MAGRITTE PAINTINGS,3
CHEER,SUPPORT AUDIBLY,1
CONSOLE,THINGS IN AN ENTRYWAY,2
CLOUD,IMAGERY IN MAGRITTE PAINTINGS,3
BRIDGE,PARTS OF A SONG,0
RUNNER,THINGS IN AN ENTRYWAY,2
BOWLER,IMAGERY IN MAGRITTE PAINTINGS,3
REFRAIN,PARTS OF A SONG,0
WHISTLE,SUPPORT AUDIBLY,1
BENCH,THINGS IN AN ENTRYWAY,2
CHORUS,PARTS OF A SONG,0
CLAP,SUPPORT AUDIBLY,1
COAT RACK,THINGS IN AN ENTRYWAY,2
PIPE,PLUMBING EQUIPMENT,1
EVE,PRECIPICE,0
SUMMER,BEST FEMALE ROCK PERFORMANCE GRAMMY WINNERS,3
APPLE,BEST FEMALE ROCK PERFORMANCE GRAMMY WINNERS,3
SNAKE,PLUMBING EQUIPMENT,1
RIM,WAYS TO MODIFY A CAR'S EXTERIOR,2
CROW,BEST FEMALE ROCK PERFORMANCE GRAMMY WINNERS,3
VERGE,PRECIPICE,0
BUMPER,WAYS TO MODIFY A CAR'S EXTERIOR,2
TURNER,BEST FEMALE ROCK PERFORMANCE GRAMMY WINNERS,3
PLUNGER,PLUMBING EQUIPMENT,1
SPOILER,WAYS TO MODIFY A CAR'S EXTERIOR,2
BRINK,PRECIPICE,0
WRENCH,PLUMBING EQUIPMENT,1
GRILLE,WAYS TO MODIFY A CAR'S EXTERIOR,2
CUSP,PRECIPICE,0
CONVENTION,WHAT “CON” MIGHT MEAN,2
REPORTER,NEWSPAPER JOBS,0
SHADOWBOXER,ENDING WITH KINDS OF DOGS,3
CRIMINAL,WHAT “CON” MIGHT MEAN,2
STANDARD,EVERYDAY,1
NEWSHOUND,ENDING WITH KINDS OF DOGS,3
PHOTOGRAPHER,NEWSPAPER JOBS,0
ROUTINE,EVERYDAY,1
EDITOR,NEWSPAPER JOBS,0
REGULAR,EVERYDAY,1
TRENDSETTER,ENDING WITH KINDS OF DOGS,3
DRAWBACK,WHAT “CON” MIGHT MEAN,2
SWINDLE,WHAT “CON” MIGHT MEAN,2
SNICKERDOODLE,ENDING WITH KINDS OF DOGS,3
COLUMNIST,NEWSPAPER JOBS,0
COMMON,EVERYDAY,1
FOUND,ESTABLISH,1
NUMBER,DITTY,2
STRAIN,DITTY,2
ONION,SPRING ___,3
STRETCH,TIPS FOR WORKING OUT SAFELY,0
AIR,DITTY,2
FLING,SPRING ___,3
LAUNCH,ESTABLISH,1
START,ESTABLISH,1
REST,TIPS FOR WORKING OUT SAFELY,0
CHICKEN,SPRING ___,3
INSTITUTE,ESTABLISH,1
BREATHE,TIPS FOR WORKING OUT SAFELY,0
EQUINOX,SPRING ___,3
HYDRATE,TIPS FOR WORKING OUT SAFELY,0
SONG,DITTY,2
LAST,PERSIST,0
BULL,ANIMAL METAPHORS IN ECONOMICS,1
BORN,SIDEBAR INFO ON A PERSON’S WIKIPEDIA PAGE,2
BRED,HOMOPHONES OF SLANG FOR MONEY,3
DOE,HOMOPHONES OF SLANG FOR MONEY,3
STAND,PERSIST,0
SPOUSE,SIDEBAR INFO ON A PERSON’S WIKIPEDIA PAGE,2
BEAR,ANIMAL METAPHORS IN ECONOMICS,1
EDUCATION,SIDEBAR INFO ON A PERSON’S WIKIPEDIA PAGE,2
CACHE,HOMOPHONES OF SLANG FOR MONEY,3
DOVE,ANIMAL METAPHORS IN ECONOMICS,1
HOLD,PERSIST,0
LUTE,HOMOPHONES OF SLANG FOR MONEY,3
STAY,PERSIST,0
OCCUPATION,SIDEBAR INFO ON A PERSON’S WIKIPEDIA PAGE,2
HAWK,ANIMAL METAPHORS IN ECONOMICS,1
PRINT,KEYBOARD SHORTCUT COMMANDS,0
GENUS,SPELLING BEE RANKS MINUS A LETTER,3
RING,CRIME ORGANIZATION,2
BOOK,SECURE IN ADVANCE,1
FAMILY,CRIME ORGANIZATION,2
SLID,SPELLING BEE RANKS MINUS A LETTER,3
ORDER,SECURE IN ADVANCE,1
SAVE,KEYBOARD SHORTCUT COMMANDS,0
RESERVE,SECURE IN ADVANCE,1
PASTE,KEYBOARD SHORTCUT COMMANDS,0
GOO,SPELLING BEE RANKS MINUS A LETTER,3
CREW,CRIME ORGANIZATION,2
MAZING,SPELLING BEE RANKS MINUS A LETTER,3
REQUEST,SECURE IN ADVANCE,1
SYNDICATE,CRIME ORGANIZATION,2
QUIT,KEYBOARD SHORTCUT COMMANDS,0
CHILL,'80S SLANG,2
IMAGE,THINGS YOU CAN INSERT IN A DOCUMENT,1
MODERATE,ARBITRATE,0
RADICAL,'80S SLANG,2
TABLE,THINGS YOU CAN INSERT IN A DOCUMENT,1
JUDGE,ARBITRATE,0
CIVIC,___ DUTY,3
CHAIR,ARBITRATE,0
JURY,___ DUTY,3
WORD,'80S SLANG,2
TEXT BOX,THINGS YOU CAN INSERT IN A DOCUMENT,1
CUSTOMS,___ DUTY,3
PSYCH,'80S SLANG,2
CHART,THINGS YOU CAN INSERT IN A DOCUMENT,1
HEAVY,___ DUTY,3
MEDIATE,ARBITRATE,0
EYEBROW,ARC-SHAPED THINGS,1
NUMBER,WAYS TO DENOTE A CITATION,3
RAINBOW,ARC-SHAPED THINGS,1
ROOSTER,CEREAL MASCOTS,2
LEPRECHAUN,CEREAL MASCOTS,2
DAGGER,WAYS TO DENOTE A CITATION,3
COUNT,CEREAL MASCOTS,2
CROW,BOAST,0
ASTERISK,WAYS TO DENOTE A CITATION,3
FLIGHT PATH,ARC-SHAPED THINGS,1
STRUT,BOAST,0
BANANA,ARC-SHAPED THINGS,1
SHOW OFF,BOAST,0
PARENS,WAYS TO DENOTE A CITATION,3
ELVES,CEREAL MASCOTS,2
BLUSTER,BOAST,0
BOWLING,ENGAGING IN AN ACTIVITY WITH PINS OR NEEDLES,2
WRESTLING,ENGAGING IN AN ACTIVITY WITH PINS OR NEEDLES,2
MISSING,STARTING WITH TITLES,3
DISHING,GOSSIPING,1
SPOONING,GETTING COZY,0
SIRING,STARTING WITH TITLES,3
BUZZING,GOSSIPING,1
SEWING,ENGAGING IN AN ACTIVITY WITH PINS OR NEEDLES,2
LORDING,STARTING WITH TITLES,3
SPILLING,GOSSIPING,1
HUGGING,GETTING COZY,0
DOCTORING,STARTING WITH TITLES,3
SNUGGLING,GETTING COZY,0
ACUPUNCTURING,ENGAGING IN AN ACTIVITY WITH PINS OR NEEDLES,2
WHISPERING,GOSSIPING,1
CUDDLING,GETTING COZY,0
DOG,HOT ___,3
LITTLE SPOON,SEEN AT AN ICE CREAM SHOP,1
IRIS,HIT SONGS OF 1998,2
WATER BOTTLE,HOT ___,3
TOO CLOSE,HIT SONGS OF 1998,2
LENS,PERSPECTIVE,0
BENT,PERSPECTIVE,0
ROD,HOT ___,3
CONE,SEEN AT AN ICE CREAM SHOP,1
ONE WEEK,HIT SONGS OF 1998,2
POTATO,HOT ___,3
POINT OF VIEW,PERSPECTIVE,0
ANGLE,PERSPECTIVE,0
CUP,SEEN AT AN ICE CREAM SHOP,1
CLOSING TIME,HIT SONGS OF 1998,2
SCOOP,SEEN AT AN ICE CREAM SHOP,1
MOM,ELEMENTS OF A CLASSIC “MOM” TATTOO,1
QUEEN,GODDESS,0
RIBBON,ELEMENTS OF A CLASSIC “MOM” TATTOO,1
BORDER,___ TERRIER,3
BLUE,DOGS OF THE SCREEN,2
BOSTON,___ TERRIER,3
HEART,ELEMENTS OF A CLASSIC “MOM” TATTOO,1
LEGEND,GODDESS,0
TOTO,DOGS OF THE SCREEN,2
ARROW,ELEMENTS OF A CLASSIC “MOM” TATTOO,1
ICON,GODDESS,0
HOOCH,DOGS OF THE SCREEN,2
RAT,___ TERRIER,3
BULL,___ TERRIER,3
ASTRO,DOGS OF THE SCREEN,2
DIVA,GODDESS,0
FATHER,WHAT “POP” MIGHT MEAN,3
LANGUAGE,CONSIDERATIONS FOR MOVIE RATINGS,2
SODA,WHAT “POP” MIGHT MEAN,3
BLAST,"""AW, HECK!""",1
SMOKING,CONSIDERATIONS FOR MOVIE RATINGS,2
MUD,SLANG FOR COFFEE,0
ACTION,CONSIDERATIONS FOR MOVIE RATINGS,2
BURST,WHAT “POP” MIGHT MEAN,3
CRUD,"""AW, HECK!""",1
POPULAR,WHAT “POP” MIGHT MEAN,3
FUDGE,"""AW, HECK!""",1
BREW,SLANG FOR COFFEE,0
ROCKET FUEL,SLANG FOR COFFEE,0
NUDITY,CONSIDERATIONS FOR MOVIE RATINGS,2
JAVA,SLANG FOR COFFEE,0
CURSES,"""AW, HECK!""",1
SHIPSHAPE,STARTING WITH METHODS OF TRANSPORTATION,3
INANIMATE,EXPRESSIONLESS,0
CARBON,STARTING WITH METHODS OF TRANSPORTATION,3
ROD,DRAPERY HANGING ITEMS,1
GLASS,WHAT A DRINK IS SERVED WITH,2
WOODEN,EXPRESSIONLESS,0
BRACKET,DRAPERY HANGING ITEMS,1
GARNISH,WHAT A DRINK IS SERVED WITH,2
BUSBOY,STARTING WITH METHODS OF TRANSPORTATION,3
TRAINEE,STARTING WITH METHODS OF TRANSPORTATION,3
FLAT,EXPRESSIONLESS,0
STRAW,WHAT A DRINK IS SERVED WITH,2
BLANK,EXPRESSIONLESS,0
HOOK,DRAPERY HANGING ITEMS,1
COASTER,WHAT A DRINK IS SERVED WITH,2
CURTAIN,DRAPERY HANGING ITEMS,1
FIGHT,METTLE,1
QUIT,BAD THINGS FOR A WEBSITE TO DO,2
RESOLVE,METTLE,1
FLIGHT,THINGS TO BOOK FOR A VACATION,0
TOUR,THINGS TO BOOK FOR A VACATION,0
FREEZE,BAD THINGS FOR A WEBSITE TO DO,2
MARIONETTE,FIGURES IN CLASSIC DISNEY ANIMATED FILMS,3
SPIRIT,METTLE,1
FAWN,FIGURES IN CLASSIC DISNEY ANIMATED FILMS,3
HOTEL,THINGS TO BOOK FOR A VACATION,0
GRIT,METTLE,1
MOUSE,FIGURES IN CLASSIC DISNEY ANIMATED FILMS,3
TIMEOUT,BAD THINGS FOR A WEBSITE TO DO,2
ELEPHANT,FIGURES IN CLASSIC DISNEY ANIMATED FILMS,3
GLITCH,BAD THINGS FOR A WEBSITE TO DO,2
CAR,THINGS TO BOOK FOR A VACATION,0
SMACK,SQUARELY,1
BARM,BODY PART PLUS A STARTING LETTER,3
PEA,CONTENTS OF A POD,2
WET,QUALITIES OF A RAINY DAY,0
RANKLE,BODY PART PLUS A STARTING LETTER,3
ASTRONAUT,CONTENTS OF A POD,2
GRAY,QUALITIES OF A RAINY DAY,0
WHALE,CONTENTS OF A POD,2
COLD,QUALITIES OF A RAINY DAY,0
COFFEE,CONTENTS OF A POD,2
RIGHT,SQUARELY,1
SHIP,BODY PART PLUS A STARTING LETTER,3
EXACTLY,SQUARELY,1
WINDY,QUALITIES OF A RAINY DAY,0
LEAR,BODY PART PLUS A STARTING LETTER,3
DEAD,SQUARELY,1
FINAL,COMPONENTS OF ONE’S GRADE,0
DESTINATION,MAP APP OPTIONS,1
TRAIN,CLASSIC TOYS,2
STOPS,MAP APP OPTIONS,1
BLOCKS,CLASSIC TOYS,2
BALL,CLASSIC TOYS,2
MASKS,FENCING GEAR,3
PAPERS,COMPONENTS OF ONE’S GRADE,0
FOILS,FENCING GEAR,3
JACKS,CLASSIC TOYS,2
JACKETS,FENCING GEAR,3
ROUTE,MAP APP OPTIONS,1
ATTENDANCE,COMPONENTS OF ONE’S GRADE,0
GLOVES,FENCING GEAR,3
STARTING POINT,MAP APP OPTIONS,1
HOMEWORK,COMPONENTS OF ONE’S GRADE,0
ROCK,"PRO WRESTLING ICONS, WITH “THE”",2
FILM,CAPTURE ON VIDEO,1
SEAL,WAX ___,3
SCISSORS,ITEMS IN A SEWING KIT,0
POETIC,WAX ___,3
PAPER,WAX ___,3
BUTTON,ITEMS IN A SEWING KIT,0
MUSEUM,WAX ___,3
SNAKE,"PRO WRESTLING ICONS, WITH “THE”",2
SHOOT,CAPTURE ON VIDEO,1
THREAD,ITEMS IN A SEWING KIT,0
HITMAN,"PRO WRESTLING ICONS, WITH “THE”",2
RECORD,CAPTURE ON VIDEO,1
NEEDLE,ITEMS IN A SEWING KIT,0
UNDERTAKER,"PRO WRESTLING ICONS, WITH “THE”",2
TAPE,CAPTURE ON VIDEO,1
BRANDY,APPLE PRODUCTS,2
MALT,STARTS OF EUROPEAN COUNTRIES,3
FIRM,COMPANY,1
BUTTER,APPLE PRODUCTS,2
STOUT,STOCKY,0
CIDER,APPLE PRODUCTS,2
PORT,STARTS OF EUROPEAN COUNTRIES,3
HOUSE,COMPANY,1
LUXE,STARTS OF EUROPEAN COUNTRIES,3
OUTFIT,COMPANY,1
THICK,STOCKY,0
SAUCE,APPLE PRODUCTS,2
SQUAT,STOCKY,0
GERM,STARTS OF EUROPEAN COUNTRIES,3
CONCERN,COMPANY,1
SOLID,STOCKY,0
PORT,WHAT “LEFT” MIGHT MEAN,3
PURSUIT,NOUNS FROM A FAMOUS LINE IN THE DECLARATION OF INDEPENDENCE,1
PROGRESSIVE,WHAT “LEFT” MIGHT MEAN,3
SUCCESSION,HBO SHOWS,2
HAPPINESS,NOUNS FROM A FAMOUS LINE IN THE DECLARATION OF INDEPENDENCE,1
DEPARTED,WHAT “LEFT” MIGHT MEAN,3
FLASH,NEWS ANNOUNCEMENT,0
LIBERTY,NOUNS FROM A FAMOUS LINE IN THE DECLARATION OF INDEPENDENCE,1
WIRE,NEWS ANNOUNCEMENT,0
EUPHORIA,HBO SHOWS,2
REMAINING,WHAT “LEFT” MIGHT MEAN,3
ENTOURAGE,HBO SHOWS,2
INSECURE,HBO SHOWS,2
BULLETIN,NEWS ANNOUNCEMENT,0
LIFE,NOUNS FROM A FAMOUS LINE IN THE DECLARATION OF INDEPENDENCE,1
REPORT,NEWS ANNOUNCEMENT,0
HISTORICAL,FICTION CATEGORIES,1
OLD FASHIONED,___ GLASS GLASSWARE,3
SKINNY,KINDS OF JEANS,0
BELL,WORDS IN HEMINGWAY TITLES,2
SUN,WORDS IN HEMINGWAY TITLES,2
FLARE,KINDS OF JEANS,0
LITERARY,FICTION CATEGORIES,1
MOM,KINDS OF JEANS,0
OLD MAN,WORDS IN HEMINGWAY TITLES,2
COCKTAIL,___ GLASS GLASSWARE,3
FAREWELL,WORDS IN HEMINGWAY TITLES,2
YOUNG ADULT,FICTION CATEGORIES,1
COLLINS,___ GLASS GLASSWARE,3
BOYFRIEND,KINDS OF JEANS,0
SPECULATIVE,FICTION CATEGORIES,1
SHOT,___ GLASS GLASSWARE,3
